real,predict,a,b,c,d
0.0,0.0,a5,b17,c5,d1
0.0,0.0,a5,b17,c5,d4
0.0,0.0,a5,b17,c5,d9
0.0,0.0,a5,b17,c5,d5
0.0,0.0,a5,b17,c5,d3
0.0,0.0,a5,b17,c5,d10
0.0,0.0,a5,b17,c5,d6
0.0,0.0,a5,b17,c5,d7
0.0,0.0,a5,b17,c5,d2
0.0,0.0,a5,b17,c5,d8
0.0,0.0,a5,b17,c6,d1
0.0,0.0,a5,b17,c6,d4
0.0,0.0,a5,b17,c6,d9
0.0,0.0,a5,b17,c6,d5
0.0,0.0,a5,b17,c6,d3
0.0,0.0,a5,b17,c6,d10
0.0,0.0,a5,b17,c6,d6
0.0,0.0,a5,b17,c6,d7
0.0,0.0,a5,b17,c6,d2
0.0,0.0,a5,b17,c6,d8
4.4017966379038205,4.39,a5,b17,c1,d1
4.396382640355436,4.4,a5,b17,c1,d4
0.0,0.0,a5,b17,c1,d9
1.0052157078518345,0.9925,a5,b17,c1,d5
4.416254347105309,4.3875,a5,b17,c1,d3
6.151757238629315,6.1975,a5,b17,c1,d10
1.0118111343111678,0.9925,a5,b17,c1,d6
1.032569672904588,1.025,a5,b17,c1,d7
0.9882459360358968,0.9875,a5,b17,c1,d2
0.9784720259799154,0.975,a5,b17,c1,d8
0.2846891861242784,0.28500000000000003,a5,b17,c3,d1
0.28435588065767164,0.28500000000000003,a5,b17,c3,d4
0.0,0.0,a5,b17,c3,d9
0.7414068684489418,0.7424999999999999,a5,b17,c3,d5
0.2785386736759076,0.28750000000000003,a5,b17,c3,d3
0.7992683970386149,0.8175,a5,b17,c3,d10
0.7308731130594641,0.7374999999999999,a5,b17,c3,d6
0.0,0.0,a5,b17,c3,d7
0.7501192040752384,0.7424999999999999,a5,b17,c3,d2
0.0,0.0,a5,b17,c3,d8
0.0,0.0,a5,b17,c7,d1
0.0,0.0,a5,b17,c7,d4
0.0,0.0,a5,b17,c7,d9
0.0,0.0,a5,b17,c7,d5
0.0,0.0,a5,b17,c7,d3
0.0,0.0,a5,b17,c7,d10
0.0,0.0,a5,b17,c7,d6
0.0,0.0,a5,b17,c7,d7
0.0,0.0,a5,b17,c7,d2
0.0,0.0,a5,b17,c7,d8
0.0,0.0,a5,b17,c8,d1
0.0,0.0,a5,b17,c8,d4
0.0,0.0,a5,b17,c8,d9
0.0,0.0,a5,b17,c8,d5
0.0,0.0,a5,b17,c8,d3
0.0,0.0,a5,b17,c8,d10
0.0,0.0,a5,b17,c8,d6
0.0,0.0,a5,b17,c8,d7
0.0,0.0,a5,b17,c8,d2
0.0,0.0,a5,b17,c8,d8
0.0,0.0,a5,b17,c9,d1
0.0,0.0,a5,b17,c9,d4
0.0,0.0,a5,b17,c9,d9
0.0,0.0,a5,b17,c9,d5
0.0,0.0,a5,b17,c9,d3
0.0,0.0,a5,b17,c9,d10
0.0,0.0,a5,b17,c9,d6
0.0,0.0,a5,b17,c9,d7
0.0,0.0,a5,b17,c9,d2
0.0,0.0,a5,b17,c9,d8
1.0119672553019876,1.0225,a5,b17,c4,d1
1.0324186714168135,1.0275,a5,b17,c4,d4
0.0,0.0,a5,b17,c4,d9
0.311379818861957,0.3125,a5,b17,c4,d5
1.0243287244637809,1.025,a5,b17,c4,d3
0.3146480734440268,0.31,a5,b17,c4,d10
0.3131535930760448,0.3125,a5,b17,c4,d6
0.5221409475184191,0.52,a5,b17,c4,d7
0.3132424633282857,0.315,a5,b17,c4,d2
0.2545362363915339,0.25,a5,b17,c4,d8
741.917592104213,748.5575,a5,b17,c2,d1
745.6817244863661,744.9775,a5,b17,c2,d4
0.0,0.0,a5,b17,c2,d9
55.27035332422163,55.0825,a5,b17,c2,d5
739.2939522079034,751.28,a5,b17,c2,d3
19.00267505018752,19.265,a5,b17,c2,d10
55.52899528481329,55.375,a5,b17,c2,d6
