real,predict,a,b,c,d
0.0,0.0,a5,b17,c5,d1
0.0,0.0,a5,b17,c5,d4
0.0,0.0,a5,b17,c5,d9
0.0,0.0,a5,b17,c5,d5
0.0,0.0,a5,b17,c5,d3
0.0,0.0,a5,b17,c5,d10
0.0,0.0,a5,b17,c5,d6
0.0,0.0,a5,b17,c5,d7
0.0,0.0,a5,b17,c5,d2
0.0,0.0,a5,b17,c5,d8
0.0,0.0,a5,b17,c6,d1
0.0,0.0,a5,b17,c6,d4
0.0,0.0,a5,b17,c6,d9
0.0,0.0,a5,b17,c6,d5
0.0,0.0,a5,b17,c6,d3
0.0,0.0,a5,b17,c6,d10
0.0,0.0,a5,b17,c6,d6
0.0,0.0,a5,b17,c6,d7
0.0,0.0,a5,b17,c6,d2
0.0,0.0,a5,b17,c6,d8
1.8580804327380345,1.8825,a5,b17,c1,d1
1.883530395880419,1.8725,a5,b17,c1,d4
0.0,0.0,a5,b17,c1,d9
1.260234543831518,1.2425,a5,b17,c1,d5
1.8955205711488048,1.8925,a5,b17,c1,d3
4.2824467379258,4.175000000000002,a5,b17,c1,d10
1.2359776310725348,1.25,a5,b17,c1,d6
1.3562296550672972,1.365,a5,b17,c1,d7
1.2535861369451469,1.245,a5,b17,c1,d2
1.1603918587464517,1.1725,a5,b17,c1,d8
0.28547790429484754,0.28500000000000003,a5,b17,c3,d1
0.28853682895952515,0.29,a5,b17,c3,d4
0.0,0.0,a5,b17,c3,d9
0.7554646625119814,0.745,a5,b17,c3,d5
0.2947855359971038,0.29,a5,b17,c3,d3
0.8277208645272867,0.825,a5,b17,c3,d10
0.7448043301963682,0.74,a5,b17,c3,d6
0.0,0.0,a5,b17,c3,d7
0.7451742234439411,0.74,a5,b17,c3,d2
0.0,0.0,a5,b17,c3,d8
0.0,0.0,a5,b17,c7,d1
0.0,0.0,a5,b17,c7,d4
0.0,0.0,a5,b17,c7,d9
0.0,0.0,a5,b17,c7,d5
0.0,0.0,a5,b17,c7,d3
0.0,0.0,a5,b17,c7,d10
0.0,0.0,a5,b17,c7,d6
0.0,0.0,a5,b17,c7,d7
0.0,0.0,a5,b17,c7,d2
0.0,0.0,a5,b17,c7,d8
0.0,0.0,a5,b17,c8,d1
0.0,0.0,a5,b17,c8,d4
0.0,0.0,a5,b17,c8,d9
0.0,0.0,a5,b17,c8,d5
0.0,0.0,a5,b17,c8,d3
0.0,0.0,a5,b17,c8,d10
0.0,0.0,a5,b17,c8,d6
0.0,0.0,a5,b17,c8,d7
0.0,0.0,a5,b17,c8,d2
0.0,0.0,a5,b17,c8,d8
0.0,0.0,a5,b17,c9,d1
0.0,0.0,a5,b17,c9,d4
0.0,0.0,a5,b17,c9,d9
0.0,0.0,a5,b17,c9,d5
0.0,0.0,a5,b17,c9,d3
0.0,0.0,a5,b17,c9,d10
0.0,0.0,a5,b17,c9,d6
0.0,0.0,a5,b17,c9,d7
0.0,0.0,a5,b17,c9,d2
0.0,0.0,a5,b17,c9,d8
1.0053377071489469,1.02,a5,b17,c4,d1
1.027874633076721,1.0275,a5,b17,c4,d4
0.0,0.0,a5,b17,c4,d9
0.3188160966705726,0.3225,a5,b17,c4,d5
1.029402759641271,1.015,a5,b17,c4,d3
0.31760821577477244,0.3225,a5,b17,c4,d10
0.32236093214389,0.32,a5,b17,c4,d6
0.5004306541388702,0.5025,a5,b17,c4,d7
0.3254085739585657,0.32,a5,b17,c4,d2
0.25026105661973397,0.25,a5,b17,c4,d8
755.2563467335045,749.1225,a5,b17,c2,d1
743.1072756986406,743.895,a5,b17,c2,d4
0.0,0.0,a5,b17,c2,d9
51.45065749151473,52.16,a5,b17,c2,d5
752.8615818117909,753.55,a5,b17,c2,d3
17.746212312932716,17.552500000000002,a5,b17,c2,d10
52.163852858827745,52.01000000000001,a5,b17,c2,d6
748.042942994215,750.1225,a5,b17,c2,d7
