real,predict,a,b,c,d
0.0,0.0,a5,b17,c5,d1
0.0,0.0,a5,b17,c5,d4
0.0,0.0,a5,b17,c5,d9
0.0,0.0,a5,b17,c5,d5
0.0,0.0,a5,b17,c5,d3
0.0,0.0,a5,b17,c5,d10
0.0,0.0,a5,b17,c5,d6
0.0,0.0,a5,b17,c5,d7
0.0,0.0,a5,b17,c5,d2
0.0,0.0,a5,b17,c5,d8
0.0,0.0,a5,b17,c6,d1
0.0,0.0,a5,b17,c6,d4
0.0,0.0,a5,b17,c6,d9
0.0,0.0,a5,b17,c6,d5
0.0,0.0,a5,b17,c6,d3
0.0,0.0,a5,b17,c6,d10
0.0,0.0,a5,b17,c6,d6
0.0,0.0,a5,b17,c6,d7
0.0,0.0,a5,b17,c6,d2
0.0,0.0,a5,b17,c6,d8
1.7871243269922392,1.78,a5,b17,c1,d1
1.7610558199616355,1.7799999999999998,a5,b17,c1,d4
0.0,0.0,a5,b17,c1,d9
1.2422745170948084,1.2425,a5,b17,c1,d5
1.7856953739548391,1.79,a5,b17,c1,d3
3.427729768270761,3.4675,a5,b17,c1,d10
1.2172633437909512,1.2375,a5,b17,c1,d6
1.0757315643461305,1.09,a5,b17,c1,d7
1.246933313730406,1.2525,a5,b17,c1,d2
0.8330871122117929,0.85,a5,b17,c1,d8
0.2910006160552019,0.29,a5,b17,c3,d1
0.2903158779547989,0.29,a5,b17,c3,d4
0.0,0.0,a5,b17,c3,d9
0.7454196165943271,0.74,a5,b17,c3,d5
0.28418429023772,0.29,a5,b17,c3,d3
0.8137972141153249,0.8175,a5,b17,c3,d10
0.7366326987308005,0.7424999999999999,a5,b17,c3,d6
0.0,0.0,a5,b17,c3,d7
0.7496892082074532,0.7525,a5,b17,c3,d2
0.0,0.0,a5,b17,c3,d8
0.0,0.0,a5,b17,c7,d1
0.0,0.0,a5,b17,c7,d4
0.0,0.0,a5,b17,c7,d9
0.0,0.0,a5,b17,c7,d5
0.0,0.0,a5,b17,c7,d3
0.0,0.0,a5,b17,c7,d10
0.0,0.0,a5,b17,c7,d6
0.0,0.0,a5,b17,c7,d7
0.0,0.0,a5,b17,c7,d2
0.0,0.0,a5,b17,c7,d8
0.0,0.0,a5,b17,c8,d1
0.0,0.0,a5,b17,c8,d4
0.0,0.0,a5,b17,c8,d9
0.0,0.0,a5,b17,c8,d5
0.0,0.0,a5,b17,c8,d3
0.0,0.0,a5,b17,c8,d10
0.0,0.0,a5,b17,c8,d6
0.0,0.0,a5,b17,c8,d7
0.0,0.0,a5,b17,c8,d2
0.0,0.0,a5,b17,c8,d8
0.0,0.0,a5,b17,c9,d1
0.0,0.0,a5,b17,c9,d4
0.0,0.0,a5,b17,c9,d9
0.0,0.0,a5,b17,c9,d5
0.0,0.0,a5,b17,c9,d3
0.0,0.0,a5,b17,c9,d10
0.0,0.0,a5,b17,c9,d6
0.0,0.0,a5,b17,c9,d7
0.0,0.0,a5,b17,c9,d2
0.0,0.0,a5,b17,c9,d8
1.0072471026851346,1.0175,a5,b17,c4,d1
1.0376162066833807,1.0175,a5,b17,c4,d4
0.0,0.0,a5,b17,c4,d9
0.31942670458549904,0.3225,a5,b17,c4,d5
1.0364925839479744,1.02,a5,b17,c4,d3
0.3275957452792165,0.3275,a5,b17,c4,d10
0.3194623882650379,0.325,a5,b17,c4,d6
0.4978781642797193,0.5,a5,b17,c4,d7
0.3250882865324808,0.3275,a5,b17,c4,d2
0.2533698165890517,0.25,a5,b17,c4,d8
758.6173430242462,760.4025,a5,b17,c2,d1
762.9902063323112,755.9775,a5,b17,c2,d4
0.0,0.0,a5,b17,c2,d9
65.86938438919185,65.7625,a5,b17,c2,d5
770.7397070533392,763.7275000000003,a5,b17,c2,d3
18.815664145777372,18.5025,a5,b17,c2,d10
66.71292987184572,66.305,a5,b17,c2,d6
758.5729385090092,760.5375,a5,b17,c2,d7
