real,predict,a,b,c,d
0.0,0.0,a5,b17,c5,d1
0.0,0.0,a5,b17,c5,d4
0.0,0.0,a5,b17,c5,d9
0.0,0.0,a5,b17,c5,d5
0.0,0.0,a5,b17,c5,d3
0.0,0.0,a5,b17,c5,d10
0.0,0.0,a5,b17,c5,d6
0.0,0.0,a5,b17,c5,d7
0.0,0.0,a5,b17,c5,d2
0.0,0.0,a5,b17,c5,d8
0.0,0.0,a5,b17,c6,d1
0.0,0.0,a5,b17,c6,d4
0.0,0.0,a5,b17,c6,d9
0.0,0.0,a5,b17,c6,d5
0.0,0.0,a5,b17,c6,d3
0.0,0.0,a5,b17,c6,d10
0.0,0.0,a5,b17,c6,d6
0.0,0.0,a5,b17,c6,d7
0.0,0.0,a5,b17,c6,d2
0.0,0.0,a5,b17,c6,d8
0.905831481386734,0.8975,a5,b17,c1,d1
0.8829358546938851,0.8925,a5,b17,c1,d4
0.0,0.0,a5,b17,c1,d9
1.0730038025365272,1.0675,a5,b17,c1,d5
0.8956651624517664,0.8975,a5,b17,c1,d3
3.4697910780303847,3.4575,a5,b17,c1,d10
1.0678617093366605,1.0725,a5,b17,c1,d6
1.0890371663680591,1.09,a5,b17,c1,d7
1.062753686659868,1.0775,a5,b17,c1,d2
0.8088529929662912,0.8075,a5,b17,c1,d8
0.2781639351949636,0.28750000000000003,a5,b17,c3,d1
0.28492761197007593,0.28500000000000003,a5,b17,c3,d4
0.0,0.0,a5,b17,c3,d9
0.7491182478238378,0.7475,a5,b17,c3,d5
0.2900520178235597,0.29,a5,b17,c3,d3
0.8180943487304069,0.825,a5,b17,c3,d10
0.7304707937285041,0.74,a5,b17,c3,d6
0.0,0.0,a5,b17,c3,d7
0.7438534723428543,0.7424999999999999,a5,b17,c3,d2
0.0,0.0,a5,b17,c3,d8
0.0,0.0,a5,b17,c7,d1
0.0,0.0,a5,b17,c7,d4
0.0,0.0,a5,b17,c7,d9
0.0,0.0,a5,b17,c7,d5
0.0,0.0,a5,b17,c7,d3
0.0,0.0,a5,b17,c7,d10
0.0,0.0,a5,b17,c7,d6
0.0,0.0,a5,b17,c7,d7
0.0,0.0,a5,b17,c7,d2
0.0,0.0,a5,b17,c7,d8
0.0,0.0,a5,b17,c8,d1
0.0,0.0,a5,b17,c8,d4
0.0,0.0,a5,b17,c8,d9
0.0,0.0,a5,b17,c8,d5
0.0,0.0,a5,b17,c8,d3
0.0,0.0,a5,b17,c8,d10
0.0,0.0,a5,b17,c8,d6
0.0,0.0,a5,b17,c8,d7
0.0,0.0,a5,b17,c8,d2
0.0,0.0,a5,b17,c8,d8
0.0,0.0,a5,b17,c9,d1
0.0,0.0,a5,b17,c9,d4
0.0,0.0,a5,b17,c9,d9
0.0,0.0,a5,b17,c9,d5
0.0,0.0,a5,b17,c9,d3
0.0,0.0,a5,b17,c9,d10
0.0,0.0,a5,b17,c9,d6
0.0,0.0,a5,b17,c9,d7
0.0,0.0,a5,b17,c9,d2
0.0,0.0,a5,b17,c9,d8
0.7781207103427967,0.7750000000000001,a5,b17,c4,d1
0.7653703155341135,0.77,a5,b17,c4,d4
0.0,0.0,a5,b17,c4,d9
0.3287866791226152,0.3275,a5,b17,c4,d5
0.7708068798780111,0.77,a5,b17,c4,d3
0.32974971701711475,0.33,a5,b17,c4,d10
0.3282937761266499,0.33,a5,b17,c4,d6
0.2495756435385153,0.25,a5,b17,c4,d7
0.3336214768179043,0.3325,a5,b17,c4,d2
0.0,0.0,a5,b17,c4,d8
758.2483348148787,755.5875000000003,a5,b17,c2,d1
763.193703048842,756.0925,a5,b17,c2,d4
0.0,0.0,a5,b17,c2,d9
61.298657804898475,61.25,a5,b17,c2,d5
744.6872305031521,758.6225,a5,b17,c2,d3
16.517406561015182,16.25,a5,b17,c2,d10
60.52630559727103,61.11,a5,b17,c2,d6
