real,predict,a,b,c,d
0.0,0.0,a5,b17,c5,d1
0.0,0.0,a5,b17,c5,d4
0.0,0.0,a5,b17,c5,d9
0.0,0.0,a5,b17,c5,d5
0.0,0.0,a5,b17,c5,d3
0.0,0.0,a5,b17,c5,d10
0.0,0.0,a5,b17,c5,d6
0.0,0.0,a5,b17,c5,d7
0.0,0.0,a5,b17,c5,d2
0.0,0.0,a5,b17,c5,d8
0.0,0.0,a5,b17,c6,d1
0.0,0.0,a5,b17,c6,d4
0.0,0.0,a5,b17,c6,d9
0.0,0.0,a5,b17,c6,d5
0.0,0.0,a5,b17,c6,d3
0.0,0.0,a5,b17,c6,d10
0.0,0.0,a5,b17,c6,d6
0.0,0.0,a5,b17,c6,d7
0.0,0.0,a5,b17,c6,d2
0.0,0.0,a5,b17,c6,d8
1.7763065048587474,1.78,a5,b17,c1,d1
1.7484334649843871,1.7799999999999998,a5,b17,c1,d4
0.0,0.0,a5,b17,c1,d9
1.236116852640429,1.2425,a5,b17,c1,d5
1.7848154964827578,1.79,a5,b17,c1,d3
3.459023443118696,3.4675,a5,b17,c1,d10
1.2459051466858089,1.2375,a5,b17,c1,d6
1.0981582934970318,1.09,a5,b17,c1,d7
1.2597482023766553,1.2525,a5,b17,c1,d2
0.8399412312714659,0.85,a5,b17,c1,d8
0.2925207921079297,0.29,a5,b17,c3,d1
0.28859432690062264,0.29,a5,b17,c3,d4
0.0,0.0,a5,b17,c3,d9
0.744637074564625,0.74,a5,b17,c3,d5
0.2924810094619495,0.29,a5,b17,c3,d3
0.8181254497329096,0.8175,a5,b17,c3,d10
0.7341420209917013,0.7424999999999999,a5,b17,c3,d6
0.0,0.0,a5,b17,c3,d7
0.7588464060440906,0.7525,a5,b17,c3,d2
0.0,0.0,a5,b17,c3,d8
0.0,0.0,a5,b17,c7,d1
0.0,0.0,a5,b17,c7,d4
0.0,0.0,a5,b17,c7,d9
0.0,0.0,a5,b17,c7,d5
0.0,0.0,a5,b17,c7,d3
0.0,0.0,a5,b17,c7,d10
0.0,0.0,a5,b17,c7,d6
0.0,0.0,a5,b17,c7,d7
0.0,0.0,a5,b17,c7,d2
0.0,0.0,a5,b17,c7,d8
0.0,0.0,a5,b17,c8,d1
0.0,0.0,a5,b17,c8,d4
0.0,0.0,a5,b17,c8,d9
0.0,0.0,a5,b17,c8,d5
0.0,0.0,a5,b17,c8,d3
0.0,0.0,a5,b17,c8,d10
0.0,0.0,a5,b17,c8,d6
0.0,0.0,a5,b17,c8,d7
0.0,0.0,a5,b17,c8,d2
0.0,0.0,a5,b17,c8,d8
0.0,0.0,a5,b17,c9,d1
0.0,0.0,a5,b17,c9,d4
0.0,0.0,a5,b17,c9,d9
0.0,0.0,a5,b17,c9,d5
0.0,0.0,a5,b17,c9,d3
0.0,0.0,a5,b17,c9,d10
0.0,0.0,a5,b17,c9,d6
0.0,0.0,a5,b17,c9,d7
0.0,0.0,a5,b17,c9,d2
0.0,0.0,a5,b17,c9,d8
1.02335998964152,1.0175,a5,b17,c4,d1
1.0148792503884825,1.0175,a5,b17,c4,d4
0.0,0.0,a5,b17,c4,d9
0.3204325167220615,0.3225,a5,b17,c4,d5
1.0018870066684675,1.02,a5,b17,c4,d3
0.3333595591984537,0.3275,a5,b17,c4,d10
0.3275918373612467,0.325,a5,b17,c4,d6
0.5054876371322192,0.5,a5,b17,c4,d7
0.3299749725828903,0.3275,a5,b17,c4,d2
0.2534386475755128,0.25,a5,b17,c4,d8
751.8567721051949,760.4025,a5,b17,c2,d1
747.2477994273538,755.9775,a5,b17,c2,d4
0.0,0.0,a5,b17,c2,d9
66.04487167680622,65.7625,a5,b17,c2,d5
763.1389462954958,763.7275000000003,a5,b17,c2,d3
18.197041125329527,18.5025,a5,b17,c2,d10
65.80453304667664,66.305,a5,b17,c2,d6
754.5612666818015,760.5375,a5,b17,c2,d7
