real,predict,a,b,c,d
0.0,0.0,a5,b17,c5,d1
0.0,0.0,a5,b17,c5,d4
0.0,0.0,a5,b17,c5,d9
0.0,0.0,a5,b17,c5,d5
0.0,0.0,a5,b17,c5,d3
0.0,0.0,a5,b17,c5,d10
0.0,0.0,a5,b17,c5,d6
0.0,0.0,a5,b17,c5,d7
0.0,0.0,a5,b17,c5,d2
0.0,0.0,a5,b17,c5,d8
0.0,0.0,a5,b17,c6,d1
0.0,0.0,a5,b17,c6,d4
0.0,0.0,a5,b17,c6,d9
0.0,0.0,a5,b17,c6,d5
0.0,0.0,a5,b17,c6,d3
0.0,0.0,a5,b17,c6,d10
0.0,0.0,a5,b17,c6,d6
0.0,0.0,a5,b17,c6,d7
0.0,0.0,a5,b17,c6,d2
0.0,0.0,a5,b17,c6,d8
1.76969686701421,1.7875,a5,b17,c1,d1
1.7913510552013645,1.8,a5,b17,c1,d4
0.0,0.0,a5,b17,c1,d9
5.745023376737442,5.6875,a5,b17,c1,d5
1.802589894533657,1.77,a5,b17,c1,d3
2.9196673187170528,2.9025,a5,b17,c1,d10
5.670636176878192,5.73,a5,b17,c1,d6
1.1829726779130534,1.1775,a5,b17,c1,d7
5.627265596863973,5.6525,a5,b17,c1,d2
1.1942038305166975,1.185,a5,b17,c1,d8
0.365576546899743,0.36,a5,b17,c3,d1
0.37232808443846105,0.3625,a5,b17,c3,d4
0.0,0.0,a5,b17,c3,d9
0.7977252169210219,0.8049999999999999,a5,b17,c3,d5
0.3614288433479232,0.3624999999999999,a5,b17,c3,d3
0.6704396949505382,0.6575000000000001,a5,b17,c3,d10
0.7995928038079514,0.8,a5,b17,c3,d6
0.0,0.0,a5,b17,c3,d7
0.7914842198202812,0.7975000000000001,a5,b17,c3,d2
0.0,0.0,a5,b17,c3,d8
0.0,0.0,a5,b17,c7,d1
0.0,0.0,a5,b17,c7,d4
0.0,0.0,a5,b17,c7,d9
0.0,0.0,a5,b17,c7,d5
0.0,0.0,a5,b17,c7,d3
0.0,0.0,a5,b17,c7,d10
0.0,0.0,a5,b17,c7,d6
0.0,0.0,a5,b17,c7,d7
0.0,0.0,a5,b17,c7,d2
0.0,0.0,a5,b17,c7,d8
0.0,0.0,a5,b17,c8,d1
0.0,0.0,a5,b17,c8,d4
0.0,0.0,a5,b17,c8,d9
0.0,0.0,a5,b17,c8,d5
0.0,0.0,a5,b17,c8,d3
0.0,0.0,a5,b17,c8,d10
0.0,0.0,a5,b17,c8,d6
0.0,0.0,a5,b17,c8,d7
0.0,0.0,a5,b17,c8,d2
0.0,0.0,a5,b17,c8,d8
0.0,0.0,a5,b17,c9,d1
0.0,0.0,a5,b17,c9,d4
0.0,0.0,a5,b17,c9,d9
0.0,0.0,a5,b17,c9,d5
0.0,0.0,a5,b17,c9,d3
0.0,0.0,a5,b17,c9,d10
0.0,0.0,a5,b17,c9,d6
0.0,0.0,a5,b17,c9,d7
0.0,0.0,a5,b17,c9,d2
0.0,0.0,a5,b17,c9,d8
0.5783884942954169,0.5675,a5,b17,c4,d1
0.557850124685807,0.565,a5,b17,c4,d4
0.0,0.0,a5,b17,c4,d9
0.4853661342707444,0.4825,a5,b17,c4,d5
0.5631297171702132,0.565,a5,b17,c4,d3
1.1884651532528774,1.18,a5,b17,c4,d10
0.4847475425015587,0.48,a5,b17,c4,d6
0.5683559237384692,0.5674999999999999,a5,b17,c4,d7
0.4773005360740678,0.4825,a5,b17,c4,d2
0.5734878380092603,0.57,a5,b17,c4,d8
827.7417738525457,828.5550000000003,a5,b17,c2,d1
813.4910272173468,827.31,a5,b17,c2,d4
0.0,0.0,a5,b17,c2,d9
215.7591882199701,213.155,a5,b17,c2,d5
824.8042689318664,829.57,a5,b17,c2,d3
166.17648976242467,167.6775,a5,b17,c2,d10
216.4792192014893,215.425,a5,b17,c2,d6
