real,predict,a,b,c,d
0.0,0.0,a5,b17,c5,d1
0.0,0.0,a5,b17,c5,d4
0.0,0.0,a5,b17,c5,d9
0.0,0.0,a5,b17,c5,d5
0.0,0.0,a5,b17,c5,d3
0.0,0.0,a5,b17,c5,d10
0.0,0.0,a5,b17,c5,d6
0.0,0.0,a5,b17,c5,d7
0.0,0.0,a5,b17,c5,d2
0.0,0.0,a5,b17,c5,d8
0.0,0.0,a5,b17,c6,d1
0.0,0.0,a5,b17,c6,d4
0.0,0.0,a5,b17,c6,d9
0.0,0.0,a5,b17,c6,d5
0.0,0.0,a5,b17,c6,d3
0.0,0.0,a5,b17,c6,d10
0.0,0.0,a5,b17,c6,d6
0.0,0.0,a5,b17,c6,d7
0.0,0.0,a5,b17,c6,d2
0.0,0.0,a5,b17,c6,d8
0.8478652822703256,0.845,a5,b17,c1,d1
0.8380673655945803,0.8474999999999999,a5,b17,c1,d4
0.0,0.0,a5,b17,c1,d9
9.238829513725133,9.2825,a5,b17,c1,d5
0.8438188982714403,0.845,a5,b17,c1,d3
1.8226212466763765,1.8,a5,b17,c1,d10
9.263523392504892,9.165,a5,b17,c1,d6
1.7809898451709525,1.7675,a5,b17,c1,d7
9.11562376991304,9.155,a5,b17,c1,d2
1.7641789196631217,1.7675,a5,b17,c1,d8
0.3221582148750449,0.33,a5,b17,c3,d1
0.3340261060371996,0.33,a5,b17,c3,d4
0.0,0.0,a5,b17,c3,d9
0.7734449837755718,0.77,a5,b17,c3,d5
0.3292404095770782,0.33,a5,b17,c3,d3
0.6052766879454425,0.6175,a5,b17,c3,d10
0.7960976675100944,0.7775,a5,b17,c3,d6
0.0,0.0,a5,b17,c3,d7
0.7808400871089596,0.7775000000000001,a5,b17,c3,d2
0.0,0.0,a5,b17,c3,d8
0.0,0.0,a5,b17,c7,d1
0.0,0.0,a5,b17,c7,d4
0.0,0.0,a5,b17,c7,d9
0.0,0.0,a5,b17,c7,d5
0.0,0.0,a5,b17,c7,d3
0.0,0.0,a5,b17,c7,d10
0.0,0.0,a5,b17,c7,d6
0.0,0.0,a5,b17,c7,d7
0.0,0.0,a5,b17,c7,d2
0.0,0.0,a5,b17,c7,d8
0.0,0.0,a5,b17,c8,d1
0.0,0.0,a5,b17,c8,d4
0.0,0.0,a5,b17,c8,d9
0.0,0.0,a5,b17,c8,d5
0.0,0.0,a5,b17,c8,d3
0.0,0.0,a5,b17,c8,d10
0.0,0.0,a5,b17,c8,d6
0.0,0.0,a5,b17,c8,d7
0.0,0.0,a5,b17,c8,d2
0.0,0.0,a5,b17,c8,d8
0.0,0.0,a5,b17,c9,d1
0.0,0.0,a5,b17,c9,d4
0.0,0.0,a5,b17,c9,d9
0.0,0.0,a5,b17,c9,d5
0.0,0.0,a5,b17,c9,d3
0.0,0.0,a5,b17,c9,d10
0.0,0.0,a5,b17,c9,d6
0.0,0.0,a5,b17,c9,d7
0.0,0.0,a5,b17,c9,d2
0.0,0.0,a5,b17,c9,d8
0.9958717449072878,1.0025,a5,b17,c4,d1
1.0095372440736687,1.0,a5,b17,c4,d4
0.0,0.0,a5,b17,c4,d9
0.34675755061879704,0.34,a5,b17,c4,d5
1.0058310221415585,1.005,a5,b17,c4,d3
0.3461672305782121,0.34500000000000003,a5,b17,c4,d10
0.3398160570855702,0.3425,a5,b17,c4,d6
0.2923213475260796,0.295,a5,b17,c4,d7
0.3398741369502066,0.3425,a5,b17,c4,d2
0.2980561116986241,0.295,a5,b17,c4,d8
821.1935324166443,830.1575,a5,b17,c2,d1
822.2601190348721,834.97,a5,b17,c2,d4
0.0,0.0,a5,b17,c2,d9
53.911956345068084,53.9525,a5,b17,c2,d5
839.9503689500258,830.0025,a5,b17,c2,d3
10.163874099854981,10.0975,a5,b17,c2,d10
54.70598139943085,53.5425,a5,b17,c2,d6
822.796960732899,829.14,a5,b17,c2,d7
