real,predict,a,b,c,d
0.0,0.0,a5,b17,c5,d1
0.0,0.0,a5,b17,c5,d4
0.0,0.0,a5,b17,c5,d9
0.0,0.0,a5,b17,c5,d5
0.0,0.0,a5,b17,c5,d3
0.0,0.0,a5,b17,c5,d10
0.0,0.0,a5,b17,c5,d6
0.0,0.0,a5,b17,c5,d7
0.0,0.0,a5,b17,c5,d2
0.0,0.0,a5,b17,c5,d8
0.0,0.0,a5,b17,c6,d1
0.0,0.0,a5,b17,c6,d4
0.0,0.0,a5,b17,c6,d9
0.0,0.0,a5,b17,c6,d5
0.0,0.0,a5,b17,c6,d3
0.0,0.0,a5,b17,c6,d10
0.0,0.0,a5,b17,c6,d6
0.0,0.0,a5,b17,c6,d7
0.0,0.0,a5,b17,c6,d2
0.0,0.0,a5,b17,c6,d8
1.5901396213303964,1.6,a5,b17,c1,d1
1.5938598602689782,1.5875,a5,b17,c1,d4
0.0,0.0,a5,b17,c1,d9
9.858045519817024,9.8975,a5,b17,c1,d5
1.5672026505007848,1.5975,a5,b17,c1,d3
2.259053584675885,2.2325,a5,b17,c1,d10
9.768279417947873,9.8425,a5,b17,c1,d6
1.2578100324834371,1.26,a5,b17,c1,d7
9.990393570902663,9.9575,a5,b17,c1,d2
1.2412320971656177,1.245,a5,b17,c1,d8
0.20255846324041385,0.2,a5,b17,c3,d1
0.19991128343002726,0.2025,a5,b17,c3,d4
0.0,0.0,a5,b17,c3,d9
0.9041692900140348,0.9075,a5,b17,c3,d5
0.20005633739852147,0.2,a5,b17,c3,d3
0.7195831126621641,0.7274999999999999,a5,b17,c3,d10
0.8897686296418065,0.9,a5,b17,c3,d6
0.0,0.0,a5,b17,c3,d7
0.9211738451822212,0.9,a5,b17,c3,d2
0.0,0.0,a5,b17,c3,d8
0.0,0.0,a5,b17,c7,d1
0.0,0.0,a5,b17,c7,d4
0.0,0.0,a5,b17,c7,d9
0.0,0.0,a5,b17,c7,d5
0.0,0.0,a5,b17,c7,d3
0.0,0.0,a5,b17,c7,d10
0.0,0.0,a5,b17,c7,d6
0.0,0.0,a5,b17,c7,d7
0.0,0.0,a5,b17,c7,d2
0.0,0.0,a5,b17,c7,d8
0.0,0.0,a5,b17,c8,d1
0.0,0.0,a5,b17,c8,d4
0.0,0.0,a5,b17,c8,d9
0.0,0.0,a5,b17,c8,d5
0.0,0.0,a5,b17,c8,d3
0.0,0.0,a5,b17,c8,d10
0.0,0.0,a5,b17,c8,d6
0.0,0.0,a5,b17,c8,d7
0.0,0.0,a5,b17,c8,d2
0.0,0.0,a5,b17,c8,d8
0.0,0.0,a5,b17,c9,d1
0.0,0.0,a5,b17,c9,d4
0.0,0.0,a5,b17,c9,d9
0.0,0.0,a5,b17,c9,d5
0.0,0.0,a5,b17,c9,d3
0.0,0.0,a5,b17,c9,d10
0.0,0.0,a5,b17,c9,d6
0.0,0.0,a5,b17,c9,d7
0.0,0.0,a5,b17,c9,d2
0.0,0.0,a5,b17,c9,d8
0.5763952819076581,0.5725,a5,b17,c4,d1
0.5780952537066112,0.5774999999999999,a5,b17,c4,d4
0.0,0.0,a5,b17,c4,d9
0.7504954842367326,0.7475,a5,b17,c4,d5
0.5717240754518235,0.5775,a5,b17,c4,d3
0.7530831226468004,0.75,a5,b17,c4,d10
0.7332220356218123,0.7424999999999999,a5,b17,c4,d6
0.5735159268950868,0.5774999999999999,a5,b17,c4,d7
0.7318938931711931,0.7450000000000001,a5,b17,c4,d2
0.5729478944987246,0.5775,a5,b17,c4,d8
1063.9046442557226,1048.2099999999996,a5,b17,c2,d1
1041.4367034261004,1044.4125,a5,b17,c2,d4
0.0,0.0,a5,b17,c2,d9
168.66570998436953,167.67000000000004,a5,b17,c2,d5
1040.173830456752,1044.045,a5,b17,c2,d3
105.8710276850617,106.9925,a5,b17,c2,d10
167.00550761156987,166.56,a5,b17,c2,d6
