real,predict,a,b,c,d
0.0,0.0,a5,b17,c5,d1
0.0,0.0,a5,b17,c5,d4
0.0,0.0,a5,b17,c5,d9
0.0,0.0,a5,b17,c5,d5
0.0,0.0,a5,b17,c5,d3
0.0,0.0,a5,b17,c5,d10
0.0,0.0,a5,b17,c5,d6
0.0,0.0,a5,b17,c5,d7
0.0,0.0,a5,b17,c5,d2
0.0,0.0,a5,b17,c5,d8
0.0,0.0,a5,b17,c6,d1
0.0,0.0,a5,b17,c6,d4
0.0,0.0,a5,b17,c6,d9
0.0,0.0,a5,b17,c6,d5
0.0,0.0,a5,b17,c6,d3
0.0,0.0,a5,b17,c6,d10
0.0,0.0,a5,b17,c6,d6
0.0,0.0,a5,b17,c6,d7
0.0,0.0,a5,b17,c6,d2
0.0,0.0,a5,b17,c6,d8
1.0605555052711737,1.0525,a5,b17,c1,d1
1.0531759762363802,1.0525,a5,b17,c1,d4
0.0,0.0,a5,b17,c1,d9
4.538151230831121,4.535,a5,b17,c1,d5
1.0628275013104675,1.0575,a5,b17,c1,d3
6.549120588082506,6.602499999999999,a5,b17,c1,d10
4.484577225576722,4.525,a5,b17,c1,d6
0.8068972555720338,0.79,a5,b17,c1,d7
4.522235114896408,4.5375,a5,b17,c1,d2
0.7750803804586931,0.795,a5,b17,c1,d8
0.29495659772950544,0.2975,a5,b17,c3,d1
0.2908491173785205,0.2925,a5,b17,c3,d4
0.0,0.0,a5,b17,c3,d9
0.7412892976922059,0.7475,a5,b17,c3,d5
0.3034341644604547,0.3,a5,b17,c3,d3
0.8680039386725669,0.8625,a5,b17,c3,d10
0.7453021240933555,0.7475,a5,b17,c3,d6
0.0,0.0,a5,b17,c3,d7
0.7519664995677574,0.7475,a5,b17,c3,d2
0.0,0.0,a5,b17,c3,d8
0.0,0.0,a5,b17,c7,d1
0.0,0.0,a5,b17,c7,d4
0.0,0.0,a5,b17,c7,d9
0.0,0.0,a5,b17,c7,d5
0.0,0.0,a5,b17,c7,d3
0.0,0.0,a5,b17,c7,d10
0.0,0.0,a5,b17,c7,d6
0.0,0.0,a5,b17,c7,d7
0.0,0.0,a5,b17,c7,d2
0.0,0.0,a5,b17,c7,d8
0.0,0.0,a5,b17,c8,d1
0.0,0.0,a5,b17,c8,d4
0.0,0.0,a5,b17,c8,d9
0.0,0.0,a5,b17,c8,d5
0.0,0.0,a5,b17,c8,d3
0.0,0.0,a5,b17,c8,d10
0.0,0.0,a5,b17,c8,d6
0.0,0.0,a5,b17,c8,d7
0.0,0.0,a5,b17,c8,d2
0.0,0.0,a5,b17,c8,d8
0.0,0.0,a5,b17,c9,d1
0.0,0.0,a5,b17,c9,d4
0.0,0.0,a5,b17,c9,d9
0.0,0.0,a5,b17,c9,d5
0.0,0.0,a5,b17,c9,d3
0.0,0.0,a5,b17,c9,d10
0.0,0.0,a5,b17,c9,d6
0.0,0.0,a5,b17,c9,d7
0.0,0.0,a5,b17,c9,d2
0.0,0.0,a5,b17,c9,d8
0.8033740304164735,0.815,a5,b17,c4,d1
0.7963431579082779,0.805,a5,b17,c4,d4
0.0,0.0,a5,b17,c4,d9
0.3691695712362861,0.37,a5,b17,c4,d5
0.8175723560433219,0.815,a5,b17,c4,d3
0.3683528350764162,0.3675000000000001,a5,b17,c4,d10
0.3631364872536375,0.365,a5,b17,c4,d6
0.2511885256289453,0.25,a5,b17,c4,d7
0.3667068921261348,0.3675000000000001,a5,b17,c4,d2
0.24372200192761334,0.2475,a5,b17,c4,d8
767.5583801047824,751.2874999999997,a5,b17,c2,d1
742.8981160717092,748.71,a5,b17,c2,d4
0.0,0.0,a5,b17,c2,d9
67.14984180316905,66.85000000000001,a5,b17,c2,d5
744.5677874012696,752.605,a5,b17,c2,d3
20.46945530785048,20.595,a5,b17,c2,d10
67.18148911967018,66.8075,a5,b17,c2,d6
