real,predict,a,b,c,d
0.0,0.0,a5,b17,c5,d1
0.0,0.0,a5,b17,c5,d4
0.0,0.0,a5,b17,c5,d9
0.0,0.0,a5,b17,c5,d5
0.0,0.0,a5,b17,c5,d3
0.0,0.0,a5,b17,c5,d10
0.0,0.0,a5,b17,c5,d6
0.0,0.0,a5,b17,c5,d7
0.0,0.0,a5,b17,c5,d2
0.0,0.0,a5,b17,c5,d8
0.0,0.0,a5,b17,c6,d1
0.0,0.0,a5,b17,c6,d4
0.0,0.0,a5,b17,c6,d9
0.0,0.0,a5,b17,c6,d5
0.0,0.0,a5,b17,c6,d3
0.0,0.0,a5,b17,c6,d10
0.0,0.0,a5,b17,c6,d6
0.0,0.0,a5,b17,c6,d7
0.0,0.0,a5,b17,c6,d2
0.0,0.0,a5,b17,c6,d8
1.551528733994179,1.585,a5,b17,c1,d1
1.541722040688445,1.58,a5,b17,c1,d4
0.0,0.0,a5,b17,c1,d9
1.7071433696977132,1.68,a5,b17,c1,d5
1.6054345998769652,1.5950000000000002,a5,b17,c1,d3
1.1846676327727979,1.19,a5,b17,c1,d10
1.6622564473773322,1.6749999999999998,a5,b17,c1,d6
1.5690610737336403,1.58,a5,b17,c1,d7
1.6636040921373094,1.6725,a5,b17,c1,d2
1.5763154158218506,1.5675,a5,b17,c1,d8
0.4362784340967244,0.4325,a5,b17,c3,d1
0.42122238057208616,0.4275,a5,b17,c3,d4
0.0,0.0,a5,b17,c3,d9
0.8606175808322268,0.8574999999999999,a5,b17,c3,d5
0.4319734566797307,0.435,a5,b17,c3,d3
0.7068322538143619,0.7050000000000001,a5,b17,c3,d10
0.8856581336345378,0.87,a5,b17,c3,d6
0.0,0.0,a5,b17,c3,d7
0.8525109536056676,0.855,a5,b17,c3,d2
0.0,0.0,a5,b17,c3,d8
0.0,0.0,a5,b17,c7,d1
0.0,0.0,a5,b17,c7,d4
0.0,0.0,a5,b17,c7,d9
0.0,0.0,a5,b17,c7,d5
0.0,0.0,a5,b17,c7,d3
0.0,0.0,a5,b17,c7,d10
0.0,0.0,a5,b17,c7,d6
0.0,0.0,a5,b17,c7,d7
0.0,0.0,a5,b17,c7,d2
0.0,0.0,a5,b17,c7,d8
0.0,0.0,a5,b17,c8,d1
0.0,0.0,a5,b17,c8,d4
0.0,0.0,a5,b17,c8,d9
0.0,0.0,a5,b17,c8,d5
0.0,0.0,a5,b17,c8,d3
0.0,0.0,a5,b17,c8,d10
0.0,0.0,a5,b17,c8,d6
0.0,0.0,a5,b17,c8,d7
0.0,0.0,a5,b17,c8,d2
0.0,0.0,a5,b17,c8,d8
0.0,0.0,a5,b17,c9,d1
0.0,0.0,a5,b17,c9,d4
0.0,0.0,a5,b17,c9,d9
0.0,0.0,a5,b17,c9,d5
0.0,0.0,a5,b17,c9,d3
0.0,0.0,a5,b17,c9,d10
0.0,0.0,a5,b17,c9,d6
0.0,0.0,a5,b17,c9,d7
0.0,0.0,a5,b17,c9,d2
0.0,0.0,a5,b17,c9,d8
0.5838969309314921,0.5774999999999999,a5,b17,c4,d1
0.5696875845215509,0.5775,a5,b17,c4,d4
0.0,0.0,a5,b17,c4,d9
0.6693849557390066,0.6749999999999999,a5,b17,c4,d5
0.5862225296302837,0.5774999999999999,a5,b17,c4,d3
0.677820758933523,0.6775000000000001,a5,b17,c4,d10
0.6781191263702876,0.68,a5,b17,c4,d6
0.5643923847574648,0.57,a5,b17,c4,d7
0.6663363784655943,0.68,a5,b17,c4,d2
0.5710011740925166,0.5750000000000001,a5,b17,c4,d8
735.3946454473011,743.365,a5,b17,c2,d1
746.5366342307686,745.3474999999999,a5,b17,c2,d4
0.0,0.0,a5,b17,c2,d9
78.59301469760564,79.215,a5,b17,c2,d5
733.9949210362375,744.2875,a5,b17,c2,d3
54.393528581385745,54.0325,a5,b17,c2,d10
