real,predict,a,b,c,d
0.0,0.0,a5,b17,c5,d1
0.0,0.0,a5,b17,c5,d4
0.0,0.0,a5,b17,c5,d9
0.0,0.0,a5,b17,c5,d5
0.0,0.0,a5,b17,c5,d3
0.0,0.0,a5,b17,c5,d10
0.0,0.0,a5,b17,c5,d6
0.0,0.0,a5,b17,c5,d7
0.0,0.0,a5,b17,c5,d2
0.0,0.0,a5,b17,c5,d8
0.0,0.0,a5,b17,c6,d1
0.0,0.0,a5,b17,c6,d4
0.0,0.0,a5,b17,c6,d9
0.0,0.0,a5,b17,c6,d5
0.0,0.0,a5,b17,c6,d3
0.0,0.0,a5,b17,c6,d10
0.0,0.0,a5,b17,c6,d6
0.0,0.0,a5,b17,c6,d7
0.0,0.0,a5,b17,c6,d2
0.0,0.0,a5,b17,c6,d8
2.2923905047219937,2.285,a5,b17,c1,d1
2.2772646280495628,2.2625,a5,b17,c1,d4
0.0,0.0,a5,b17,c1,d9
7.740640357029038,7.8000000000000025,a5,b17,c1,d5
2.3175312231501826,2.29,a5,b17,c1,d3
4.339782956264031,4.3450000000000015,a5,b17,c1,d10
7.668935728194711,7.6774999999999975,a5,b17,c1,d6
2.0717136616885967,2.08,a5,b17,c1,d7
7.860594739149834,7.814999999999999,a5,b17,c1,d2
2.1150773563083454,2.0825,a5,b17,c1,d8
0.23111703205943165,0.23,a5,b17,c3,d1
0.2290952225371264,0.2275,a5,b17,c3,d4
0.0,0.0,a5,b17,c3,d9
0.92010733953291,0.9225,a5,b17,c3,d5
0.2287833224407695,0.23,a5,b17,c3,d3
0.7606900483503516,0.7525,a5,b17,c3,d10
0.9067968938216268,0.915,a5,b17,c3,d6
0.0,0.0,a5,b17,c3,d7
0.916836172374224,0.91,a5,b17,c3,d2
0.0,0.0,a5,b17,c3,d8
0.0,0.0,a5,b17,c7,d1
0.0,0.0,a5,b17,c7,d4
0.0,0.0,a5,b17,c7,d9
0.0,0.0,a5,b17,c7,d5
0.0,0.0,a5,b17,c7,d3
0.0,0.0,a5,b17,c7,d10
0.0,0.0,a5,b17,c7,d6
0.0,0.0,a5,b17,c7,d7
0.0,0.0,a5,b17,c7,d2
0.0,0.0,a5,b17,c7,d8
0.0,0.0,a5,b17,c8,d1
0.0,0.0,a5,b17,c8,d4
0.0,0.0,a5,b17,c8,d9
0.0,0.0,a5,b17,c8,d5
0.0,0.0,a5,b17,c8,d3
0.0,0.0,a5,b17,c8,d10
0.0,0.0,a5,b17,c8,d6
0.0,0.0,a5,b17,c8,d7
0.0,0.0,a5,b17,c8,d2
0.0,0.0,a5,b17,c8,d8
0.0,0.0,a5,b17,c9,d1
0.0,0.0,a5,b17,c9,d4
0.0,0.0,a5,b17,c9,d9
0.0,0.0,a5,b17,c9,d5
0.0,0.0,a5,b17,c9,d3
0.0,0.0,a5,b17,c9,d10
0.0,0.0,a5,b17,c9,d6
0.0,0.0,a5,b17,c9,d7
0.0,0.0,a5,b17,c9,d2
0.0,0.0,a5,b17,c9,d8
0.6693221820974157,0.675,a5,b17,c4,d1
0.6775473454646531,0.6725000000000001,a5,b17,c4,d4
0.0,0.0,a5,b17,c4,d9
0.635892662716437,0.6375000000000001,a5,b17,c4,d5
0.6585697870889721,0.67,a5,b17,c4,d3
0.7557503521089584,0.75,a5,b17,c4,d10
0.6332731377385298,0.64,a5,b17,c4,d6
0.5366280168493259,0.53,a5,b17,c4,d7
0.6437645490605963,0.64,a5,b17,c4,d2
0.5343407961735401,0.5275000000000001,a5,b17,c4,d8
776.3085826848741,763.95,a5,b17,c2,d1
763.0467460537469,764.6475,a5,b17,c2,d4
0.0,0.0,a5,b17,c2,d9
45.047261906593675,45.19000000000001,a5,b17,c2,d5
771.5577327857054,762.1725,a5,b17,c2,d3
16.427654578006912,16.05,a5,b17,c2,d10
45.364706495460396,45.18,a5,b17,c2,d6
