real,predict,a,b,c,d
0.0,0.0,a5,b17,c5,d1
0.0,0.0,a5,b17,c5,d4
0.0,0.0,a5,b17,c5,d9
0.0,0.0,a5,b17,c5,d5
0.0,0.0,a5,b17,c5,d3
0.0,0.0,a5,b17,c5,d10
0.0,0.0,a5,b17,c5,d6
0.0,0.0,a5,b17,c5,d7
0.0,0.0,a5,b17,c5,d2
0.0,0.0,a5,b17,c5,d8
0.0,0.0,a5,b17,c6,d1
0.0,0.0,a5,b17,c6,d4
0.0,0.0,a5,b17,c6,d9
0.0,0.0,a5,b17,c6,d5
0.0,0.0,a5,b17,c6,d3
0.0,0.0,a5,b17,c6,d10
0.0,0.0,a5,b17,c6,d6
0.0,0.0,a5,b17,c6,d7
0.0,0.0,a5,b17,c6,d2
0.0,0.0,a5,b17,c6,d8
1.7931361780624115,1.7875,a5,b17,c1,d1
1.8221617309557776,1.8,a5,b17,c1,d4
0.0,0.0,a5,b17,c1,d9
5.7878978467325615,5.6875,a5,b17,c1,d5
1.7442244069093054,1.77,a5,b17,c1,d3
2.9207548721728624,2.9025,a5,b17,c1,d10
5.734655546223266,5.73,a5,b17,c1,d6
1.1818117152909668,1.1775,a5,b17,c1,d7
5.6652887743902465,5.6525,a5,b17,c1,d2
1.1806812187123457,1.185,a5,b17,c1,d8
0.3598760097615584,0.36,a5,b17,c3,d1
0.3604176445960141,0.3625,a5,b17,c3,d4
0.0,0.0,a5,b17,c3,d9
0.7926640316913532,0.8049999999999999,a5,b17,c3,d5
0.3646649007985596,0.3624999999999999,a5,b17,c3,d3
0.6591209803189373,0.6575000000000001,a5,b17,c3,d10
0.8034416700078806,0.8,a5,b17,c3,d6
0.0,0.0,a5,b17,c3,d7
0.8030339188238172,0.7975000000000001,a5,b17,c3,d2
0.0,0.0,a5,b17,c3,d8
0.0,0.0,a5,b17,c7,d1
0.0,0.0,a5,b17,c7,d4
0.0,0.0,a5,b17,c7,d9
0.0,0.0,a5,b17,c7,d5
0.0,0.0,a5,b17,c7,d3
0.0,0.0,a5,b17,c7,d10
0.0,0.0,a5,b17,c7,d6
0.0,0.0,a5,b17,c7,d7
0.0,0.0,a5,b17,c7,d2
0.0,0.0,a5,b17,c7,d8
0.0,0.0,a5,b17,c8,d1
0.0,0.0,a5,b17,c8,d4
0.0,0.0,a5,b17,c8,d9
0.0,0.0,a5,b17,c8,d5
0.0,0.0,a5,b17,c8,d3
0.0,0.0,a5,b17,c8,d10
0.0,0.0,a5,b17,c8,d6
0.0,0.0,a5,b17,c8,d7
0.0,0.0,a5,b17,c8,d2
0.0,0.0,a5,b17,c8,d8
0.0,0.0,a5,b17,c9,d1
0.0,0.0,a5,b17,c9,d4
0.0,0.0,a5,b17,c9,d9
0.0,0.0,a5,b17,c9,d5
0.0,0.0,a5,b17,c9,d3
0.0,0.0,a5,b17,c9,d10
0.0,0.0,a5,b17,c9,d6
0.0,0.0,a5,b17,c9,d7
0.0,0.0,a5,b17,c9,d2
0.0,0.0,a5,b17,c9,d8
0.5710773315547575,0.5675,a5,b17,c4,d1
0.5789891429325339,0.565,a5,b17,c4,d4
0.0,0.0,a5,b17,c4,d9
0.4824377403295572,0.4825,a5,b17,c4,d5
0.5651416100508402,0.565,a5,b17,c4,d3
1.1768642856962157,1.18,a5,b17,c4,d10
0.4777465581268181,0.48,a5,b17,c4,d6
0.5570907633398262,0.5674999999999999,a5,b17,c4,d7
0.4784037221610565,0.4825,a5,b17,c4,d2
0.5635602982947566,0.57,a5,b17,c4,d8
834.2429999484815,828.5550000000003,a5,b17,c2,d1
809.1032295543911,827.31,a5,b17,c2,d4
0.0,0.0,a5,b17,c2,d9
212.8348750480864,213.155,a5,b17,c2,d5
841.3889642059945,829.57,a5,b17,c2,d3
170.45125178785472,167.6775,a5,b17,c2,d10
214.98218338907813,215.425,a5,b17,c2,d6
