real,predict,a,b,c,d
0.0,0.0,a5,b17,c5,d1
0.0,0.0,a5,b17,c5,d4
0.0,0.0,a5,b17,c5,d9
0.0,0.0,a5,b17,c5,d5
0.0,0.0,a5,b17,c5,d3
0.0,0.0,a5,b17,c5,d10
0.0,0.0,a5,b17,c5,d6
0.0,0.0,a5,b17,c5,d7
0.0,0.0,a5,b17,c5,d2
0.0,0.0,a5,b17,c5,d8
0.0,0.0,a5,b17,c6,d1
0.0,0.0,a5,b17,c6,d4
0.0,0.0,a5,b17,c6,d9
0.0,0.0,a5,b17,c6,d5
0.0,0.0,a5,b17,c6,d3
0.0,0.0,a5,b17,c6,d10
0.0,0.0,a5,b17,c6,d6
0.0,0.0,a5,b17,c6,d7
0.0,0.0,a5,b17,c6,d2
0.0,0.0,a5,b17,c6,d8
1.7456115522820206,1.7375,a5,b17,c1,d1
1.7316224849508206,1.7274999999999998,a5,b17,c1,d4
0.0,0.0,a5,b17,c1,d9
6.6820399339033445,6.654999999999999,a5,b17,c1,d5
1.743364116244344,1.7325,a5,b17,c1,d3
1.98706213884202,2.005,a5,b17,c1,d10
6.817879833674847,6.7650000000000015,a5,b17,c1,d6
1.277623401221584,1.28,a5,b17,c1,d7
6.6909135745694375,6.654999999999999,a5,b17,c1,d2
1.244834360963646,1.2425,a5,b17,c1,d8
0.1996977415081639,0.2,a5,b17,c3,d1
0.20485869287848765,0.205,a5,b17,c3,d4
0.0,0.0,a5,b17,c3,d9
0.8746858524402858,0.88,a5,b17,c3,d5
0.2023324800925068,0.2025,a5,b17,c3,d3
0.7350405363794553,0.73,a5,b17,c3,d10
0.8743327047399165,0.885,a5,b17,c3,d6
0.0,0.0,a5,b17,c3,d7
0.8664836084851162,0.8875000000000001,a5,b17,c3,d2
0.0,0.0,a5,b17,c3,d8
0.0,0.0,a5,b17,c7,d1
0.0,0.0,a5,b17,c7,d4
0.0,0.0,a5,b17,c7,d9
0.0,0.0,a5,b17,c7,d5
0.0,0.0,a5,b17,c7,d3
0.0,0.0,a5,b17,c7,d10
0.0,0.0,a5,b17,c7,d6
0.0,0.0,a5,b17,c7,d7
0.0,0.0,a5,b17,c7,d2
0.0,0.0,a5,b17,c7,d8
0.0,0.0,a5,b17,c8,d1
0.0,0.0,a5,b17,c8,d4
0.0,0.0,a5,b17,c8,d9
0.0,0.0,a5,b17,c8,d5
0.0,0.0,a5,b17,c8,d3
0.0,0.0,a5,b17,c8,d10
0.0,0.0,a5,b17,c8,d6
0.0,0.0,a5,b17,c8,d7
0.0,0.0,a5,b17,c8,d2
0.0,0.0,a5,b17,c8,d8
0.0,0.0,a5,b17,c9,d1
0.0,0.0,a5,b17,c9,d4
0.0,0.0,a5,b17,c9,d9
0.0,0.0,a5,b17,c9,d5
0.0,0.0,a5,b17,c9,d3
0.0,0.0,a5,b17,c9,d10
0.0,0.0,a5,b17,c9,d6
0.0,0.0,a5,b17,c9,d7
0.0,0.0,a5,b17,c9,d2
0.0,0.0,a5,b17,c9,d8
0.5766219273753754,0.575,a5,b17,c4,d1
0.5842024043500023,0.58,a5,b17,c4,d4
0.0,0.0,a5,b17,c4,d9
0.5054956683677804,0.51,a5,b17,c4,d5
0.5871105632320589,0.5774999999999999,a5,b17,c4,d3
0.5102915150773278,0.5125,a5,b17,c4,d10
0.5075407756993933,0.505,a5,b17,c4,d6
0.5789354903183827,0.5774999999999999,a5,b17,c4,d7
0.5085851000319926,0.5075000000000001,a5,b17,c4,d2
0.5874718244751197,0.58,a5,b17,c4,d8
1013.1343353354507,1009.95,a5,b17,c2,d1
1018.9843794120408,1008.6025,a5,b17,c2,d4
0.0,0.0,a5,b17,c2,d9
142.49464315609262,143.275,a5,b17,c2,d5
1010.0946833379953,1010.445,a5,b17,c2,d3
91.12020317239904,91.1525,a5,b17,c2,d10
144.91736226537594,144.21,a5,b17,c2,d6
