real,predict,a,b,c,d
0.0,0.0,a5,b17,c5,d1
0.0,0.0,a5,b17,c5,d4
0.0,0.0,a5,b17,c5,d9
0.0,0.0,a5,b17,c5,d5
0.0,0.0,a5,b17,c5,d3
0.0,0.0,a5,b17,c5,d10
0.0,0.0,a5,b17,c5,d6
0.0,0.0,a5,b17,c5,d7
0.0,0.0,a5,b17,c5,d2
0.0,0.0,a5,b17,c5,d8
0.0,0.0,a5,b17,c6,d1
0.0,0.0,a5,b17,c6,d4
0.0,0.0,a5,b17,c6,d9
0.0,0.0,a5,b17,c6,d5
0.0,0.0,a5,b17,c6,d3
0.0,0.0,a5,b17,c6,d10
0.0,0.0,a5,b17,c6,d6
0.0,0.0,a5,b17,c6,d7
0.0,0.0,a5,b17,c6,d2
0.0,0.0,a5,b17,c6,d8
1.8417191837536968,1.835,a5,b17,c1,d1
1.8281396519618005,1.855,a5,b17,c1,d4
0.0,0.0,a5,b17,c1,d9
1.1223466087902283,1.13,a5,b17,c1,d5
1.8289591846545619,1.8525,a5,b17,c1,d3
2.9683810315108885,2.9925,a5,b17,c1,d10
1.143858361498667,1.1324999999999998,a5,b17,c1,d6
1.5238596751533058,1.5025,a5,b17,c1,d7
1.12072993065333,1.1225,a5,b17,c1,d2
1.4739477310918436,1.4925000000000002,a5,b17,c1,d8
0.23737443072671566,0.24,a5,b17,c3,d1
0.2390276029550341,0.24,a5,b17,c3,d4
0.0,0.0,a5,b17,c3,d9
0.9195703661337395,0.9225,a5,b17,c3,d5
0.23611437650690406,0.235,a5,b17,c3,d3
0.7887940760824544,0.785,a5,b17,c3,d10
0.920393033891032,0.9225,a5,b17,c3,d6
0.0,0.0,a5,b17,c3,d7
0.9003538278223113,0.9125,a5,b17,c3,d2
0.0,0.0,a5,b17,c3,d8
0.0,0.0,a5,b17,c7,d1
0.0,0.0,a5,b17,c7,d4
0.0,0.0,a5,b17,c7,d9
0.0,0.0,a5,b17,c7,d5
0.0,0.0,a5,b17,c7,d3
0.0,0.0,a5,b17,c7,d10
0.0,0.0,a5,b17,c7,d6
0.0,0.0,a5,b17,c7,d7
0.0,0.0,a5,b17,c7,d2
0.0,0.0,a5,b17,c7,d8
0.0,0.0,a5,b17,c8,d1
0.0,0.0,a5,b17,c8,d4
0.0,0.0,a5,b17,c8,d9
0.0,0.0,a5,b17,c8,d5
0.0,0.0,a5,b17,c8,d3
0.0,0.0,a5,b17,c8,d10
0.0,0.0,a5,b17,c8,d6
0.0,0.0,a5,b17,c8,d7
0.0,0.0,a5,b17,c8,d2
0.0,0.0,a5,b17,c8,d8
0.0,0.0,a5,b17,c9,d1
0.0,0.0,a5,b17,c9,d4
0.0,0.0,a5,b17,c9,d9
0.0,0.0,a5,b17,c9,d5
0.0,0.0,a5,b17,c9,d3
0.0,0.0,a5,b17,c9,d10
0.0,0.0,a5,b17,c9,d6
0.0,0.0,a5,b17,c9,d7
0.0,0.0,a5,b17,c9,d2
0.0,0.0,a5,b17,c9,d8
0.6962806409098199,0.7075,a5,b17,c4,d1
0.7037578646827045,0.7075,a5,b17,c4,d4
0.0,0.0,a5,b17,c4,d9
0.7444998697846654,0.7424999999999999,a5,b17,c4,d5
0.7040339711974226,0.7,a5,b17,c4,d3
1.1912994360441416,1.185,a5,b17,c4,d10
0.7501423662208013,0.74,a5,b17,c4,d6
0.5113476051204071,0.5125,a5,b17,c4,d7
0.7376348376391247,0.7424999999999999,a5,b17,c4,d2
0.5043231101706064,0.51,a5,b17,c4,d8
753.8811409997827,758.3974999999997,a5,b17,c2,d1
761.0188496077892,756.7725,a5,b17,c2,d4
0.0,0.0,a5,b17,c2,d9
49.75707359520359,49.9,a5,b17,c2,d5
748.4904567552907,758.145,a5,b17,c2,d3
17.425932048478288,17.0425,a5,b17,c2,d10
49.83355828171285,49.735,a5,b17,c2,d6
