real,predict,a,b,c,d
0.0,0.0,a5,b17,c5,d1
0.0,0.0,a5,b17,c5,d4
0.0,0.0,a5,b17,c5,d9
0.0,0.0,a5,b17,c5,d5
0.0,0.0,a5,b17,c5,d3
0.0,0.0,a5,b17,c5,d10
0.0,0.0,a5,b17,c5,d6
0.0,0.0,a5,b17,c5,d7
0.0,0.0,a5,b17,c5,d2
0.0,0.0,a5,b17,c5,d8
0.0,0.0,a5,b17,c6,d1
0.0,0.0,a5,b17,c6,d4
0.0,0.0,a5,b17,c6,d9
0.0,0.0,a5,b17,c6,d5
0.0,0.0,a5,b17,c6,d3
0.0,0.0,a5,b17,c6,d10
0.0,0.0,a5,b17,c6,d6
0.0,0.0,a5,b17,c6,d7
0.0,0.0,a5,b17,c6,d2
0.0,0.0,a5,b17,c6,d8
2.817814669320402,2.815,a5,b17,c1,d1
2.849665330602638,2.8325,a5,b17,c1,d4
0.0,0.0,a5,b17,c1,d9
1.3241671082500683,1.3250000000000002,a5,b17,c1,d5
2.785603007642441,2.8200000000000003,a5,b17,c1,d3
2.1555638828808434,2.1500000000000004,a5,b17,c1,d10
1.2901760960282165,1.3225,a5,b17,c1,d6
1.3472982163409732,1.3225000000000002,a5,b17,c1,d7
1.3220659004175501,1.3375,a5,b17,c1,d2
1.3082557731169886,1.3175,a5,b17,c1,d8
0.2600610391350937,0.265,a5,b17,c3,d1
0.2647500489346637,0.265,a5,b17,c3,d4
0.0,0.0,a5,b17,c3,d9
0.6970449152732195,0.7124999999999999,a5,b17,c3,d5
0.2635920264038025,0.2625,a5,b17,c3,d3
0.8000894439552564,0.8049999999999999,a5,b17,c3,d10
0.7048021805829064,0.705,a5,b17,c3,d6
0.0,0.0,a5,b17,c3,d7
0.9950365821491652,1.0,a5,b17,c3,d2
0.0,0.0,a5,b17,c3,d8
0.0,0.0,a5,b17,c7,d1
0.0,0.0,a5,b17,c7,d4
0.0,0.0,a5,b17,c7,d9
0.0,0.0,a5,b17,c7,d5
0.0,0.0,a5,b17,c7,d3
0.0,0.0,a5,b17,c7,d10
0.0,0.0,a5,b17,c7,d6
0.0,0.0,a5,b17,c7,d7
0.0,0.0,a5,b17,c7,d2
0.0,0.0,a5,b17,c7,d8
0.0,0.0,a5,b17,c8,d1
0.0,0.0,a5,b17,c8,d4
0.0,0.0,a5,b17,c8,d9
0.0,0.0,a5,b17,c8,d5
0.0,0.0,a5,b17,c8,d3
0.0,0.0,a5,b17,c8,d10
0.0,0.0,a5,b17,c8,d6
0.0,0.0,a5,b17,c8,d7
0.0,0.0,a5,b17,c8,d2
0.0,0.0,a5,b17,c8,d8
0.0,0.0,a5,b17,c9,d1
0.0,0.0,a5,b17,c9,d4
0.0,0.0,a5,b17,c9,d9
0.0,0.0,a5,b17,c9,d5
0.0,0.0,a5,b17,c9,d3
0.0,0.0,a5,b17,c9,d10
0.0,0.0,a5,b17,c9,d6
0.0,0.0,a5,b17,c9,d7
0.0,0.0,a5,b17,c9,d2
0.0,0.0,a5,b17,c9,d8
0.8604858735803879,0.8624999999999999,a5,b17,c4,d1
0.8648573295391899,0.86,a5,b17,c4,d4
0.0,0.0,a5,b17,c4,d9
1.1124741870660444,1.1,a5,b17,c4,d5
0.867980159036325,0.865,a5,b17,c4,d3
0.6031670749044246,0.6,a5,b17,c4,d10
1.1233225480453066,1.0950000000000002,a5,b17,c4,d6
0.5015584256603273,0.5,a5,b17,c4,d7
1.0863741718230406,1.0875,a5,b17,c4,d2
0.4977109647256384,0.5025,a5,b17,c4,d8
759.1288347143679,763.34,a5,b17,c2,d1
739.7411733614086,747.9699999999997,a5,b17,c2,d4
0.0,0.0,a5,b17,c2,d9
41.47956356122499,41.625,a5,b17,c2,d5
750.0309124298852,752.955,a5,b17,c2,d3
17.610144031860145,17.7575,a5,b17,c2,d10
41.245165432324654,41.6075,a5,b17,c2,d6
