real,predict,a,b,c,d
0.0,0.0,a5,b17,c5,d1
0.0,0.0,a5,b17,c5,d4
0.0,0.0,a5,b17,c5,d9
0.0,0.0,a5,b17,c5,d5
0.0,0.0,a5,b17,c5,d3
0.0,0.0,a5,b17,c5,d10
0.0,0.0,a5,b17,c5,d6
0.0,0.0,a5,b17,c5,d7
0.0,0.0,a5,b17,c5,d2
0.0,0.0,a5,b17,c5,d8
0.0,0.0,a5,b17,c6,d1
0.0,0.0,a5,b17,c6,d4
0.0,0.0,a5,b17,c6,d9
0.0,0.0,a5,b17,c6,d5
0.0,0.0,a5,b17,c6,d3
0.0,0.0,a5,b17,c6,d10
0.0,0.0,a5,b17,c6,d6
0.0,0.0,a5,b17,c6,d7
0.0,0.0,a5,b17,c6,d2
0.0,0.0,a5,b17,c6,d8
1.4552893402510652,1.4525,a5,b17,c1,d1
1.4591529578538194,1.45,a5,b17,c1,d4
0.0,0.0,a5,b17,c1,d9
1.9755840570654544,5.0,a5,b17,c1,d5
1.4385096829999389,1.4425,a5,b17,c1,d3
1.5184489136737367,1.5099999999999998,a5,b17,c1,d10
5.167504939554723,5.1775,a5,b17,c1,d6
1.2649656233610849,1.27,a5,b17,c1,d7
5.216764342267225,5.19,a5,b17,c1,d2
1.2534216476810254,1.2575,a5,b17,c1,d8
0.44709094393736987,0.445,a5,b17,c3,d1
0.4521148353116645,0.4475,a5,b17,c3,d4
0.0,0.0,a5,b17,c3,d9
0.0,1.0,a5,b17,c3,d5
0.4433294560987889,0.4425,a5,b17,c3,d3
0.7169409119633695,0.72,a5,b17,c3,d10
0.8693347344298216,0.875,a5,b17,c3,d6
0.0,0.0,a5,b17,c3,d7
0.8829420226438085,0.8825,a5,b17,c3,d2
0.0,0.0,a5,b17,c3,d8
0.0,0.0,a5,b17,c7,d1
0.0,0.0,a5,b17,c7,d4
0.0,0.0,a5,b17,c7,d9
0.0,0.0,a5,b17,c7,d5
0.0,0.0,a5,b17,c7,d3
0.0,0.0,a5,b17,c7,d10
0.0,0.0,a5,b17,c7,d6
0.0,0.0,a5,b17,c7,d7
0.0,0.0,a5,b17,c7,d2
0.0,0.0,a5,b17,c7,d8
0.0,0.0,a5,b17,c8,d1
0.0,0.0,a5,b17,c8,d4
0.0,0.0,a5,b17,c8,d9
0.0,0.0,a5,b17,c8,d5
0.0,0.0,a5,b17,c8,d3
0.0,0.0,a5,b17,c8,d10
0.0,0.0,a5,b17,c8,d6
0.0,0.0,a5,b17,c8,d7
0.0,0.0,a5,b17,c8,d2
0.0,0.0,a5,b17,c8,d8
0.0,0.0,a5,b17,c9,d1
0.0,0.0,a5,b17,c9,d4
0.0,0.0,a5,b17,c9,d9
0.0,0.0,a5,b17,c9,d5
0.0,0.0,a5,b17,c9,d3
0.0,0.0,a5,b17,c9,d10
0.0,0.0,a5,b17,c9,d6
0.0,0.0,a5,b17,c9,d7
0.0,0.0,a5,b17,c9,d2
0.0,0.0,a5,b17,c9,d8
0.5909623816897015,0.5775,a5,b17,c4,d1
0.5759852673306337,0.575,a5,b17,c4,d4
0.0,0.0,a5,b17,c4,d9
0.0,1.0,a5,b17,c4,d5
0.5758518868641888,0.5774999999999999,a5,b17,c4,d3
0.7304297794217636,0.7274999999999999,a5,b17,c4,d10
0.7322337666480319,0.7374999999999999,a5,b17,c4,d6
0.5769405537734069,0.5774999999999999,a5,b17,c4,d7
0.7258907211141593,0.7324999999999999,a5,b17,c4,d2
0.5749097415050215,0.5775,a5,b17,c4,d8
953.9243043554274,956.7175,a5,b17,c2,d1
975.9116903532117,953.12,a5,b17,c2,d4
0.0,0.0,a5,b17,c2,d9
63.592909899302455,159.0,a5,b17,c2,d5
931.8021292784587,951.2575,a5,b17,c2,d3
107.39164781182043,105.61,a5,b17,c2,d10
158.70054916139318,159.76,a5,b17,c2,d6
