real,predict,a,b,c,d
0.0,0.0,a5,b17,c5,d1
0.0,0.0,a5,b17,c5,d4
0.0,0.0,a5,b17,c5,d9
0.0,0.0,a5,b17,c5,d5
0.0,0.0,a5,b17,c5,d3
0.0,0.0,a5,b17,c5,d10
0.0,0.0,a5,b17,c5,d6
0.0,0.0,a5,b17,c5,d7
0.0,0.0,a5,b17,c5,d2
0.0,0.0,a5,b17,c5,d8
0.0,0.0,a5,b17,c6,d1
0.0,0.0,a5,b17,c6,d4
0.0,0.0,a5,b17,c6,d9
0.0,0.0,a5,b17,c6,d5
0.0,0.0,a5,b17,c6,d3
0.0,0.0,a5,b17,c6,d10
0.0,0.0,a5,b17,c6,d6
0.0,0.0,a5,b17,c6,d7
0.0,0.0,a5,b17,c6,d2
0.0,0.0,a5,b17,c6,d8
2.219336249925805,2.2475,a5,b17,c1,d1
2.250394795225356,2.2275,a5,b17,c1,d4
0.0,0.0,a5,b17,c1,d9
7.912125373323388,7.7975,a5,b17,c1,d5
2.2257659008635753,2.2225,a5,b17,c1,d3
4.1726688896155295,4.19,a5,b17,c1,d10
7.871780322010633,7.8275,a5,b17,c1,d6
2.022366197735493,2.0425,a5,b17,c1,d7
7.707457345742358,7.7825,a5,b17,c1,d2
1.0289115344919673,2.0,a5,b17,c1,d8
0.2300980579230783,0.23,a5,b17,c3,d1
0.23323104149484256,0.23,a5,b17,c3,d4
0.0,0.0,a5,b17,c3,d9
0.9218878942736825,0.92,a5,b17,c3,d5
0.2290866860965277,0.23,a5,b17,c3,d3
0.7517189391401452,0.76,a5,b17,c3,d10
0.90862882838103,0.9175,a5,b17,c3,d6
0.0,0.0,a5,b17,c3,d7
0.93479591251442,0.925,a5,b17,c3,d2
0.0,0.0,a5,b17,c3,d8
0.0,0.0,a5,b17,c7,d1
0.0,0.0,a5,b17,c7,d4
0.0,0.0,a5,b17,c7,d9
0.0,0.0,a5,b17,c7,d5
0.0,0.0,a5,b17,c7,d3
0.0,0.0,a5,b17,c7,d10
0.0,0.0,a5,b17,c7,d6
0.0,0.0,a5,b17,c7,d7
0.0,0.0,a5,b17,c7,d2
0.0,0.0,a5,b17,c7,d8
0.0,0.0,a5,b17,c8,d1
0.0,0.0,a5,b17,c8,d4
0.0,0.0,a5,b17,c8,d9
0.0,0.0,a5,b17,c8,d5
0.0,0.0,a5,b17,c8,d3
0.0,0.0,a5,b17,c8,d10
0.0,0.0,a5,b17,c8,d6
0.0,0.0,a5,b17,c8,d7
0.0,0.0,a5,b17,c8,d2
0.0,0.0,a5,b17,c8,d8
0.0,0.0,a5,b17,c9,d1
0.0,0.0,a5,b17,c9,d4
0.0,0.0,a5,b17,c9,d9
0.0,0.0,a5,b17,c9,d5
0.0,0.0,a5,b17,c9,d3
0.0,0.0,a5,b17,c9,d10
0.0,0.0,a5,b17,c9,d6
0.0,0.0,a5,b17,c9,d7
0.0,0.0,a5,b17,c9,d2
0.0,0.0,a5,b17,c9,d8
0.6819140141848035,0.675,a5,b17,c4,d1
0.6859804749081924,0.6725,a5,b17,c4,d4
0.0,0.0,a5,b17,c4,d9
1.6335464107748343,1.6424999999999998,a5,b17,c4,d5
0.6825231364192539,0.6675,a5,b17,c4,d3
1.7525931532454035,1.7575,a5,b17,c4,d10
1.6353907261521594,1.64,a5,b17,c4,d6
0.5287183562291656,0.525,a5,b17,c4,d7
1.6292655329566246,1.6375,a5,b17,c4,d2
0.0,1.0,a5,b17,c4,d8
964.5836704148024,967.4725,a5,b17,c2,d1
972.0092997642694,966.7425,a5,b17,c2,d4
0.0,0.0,a5,b17,c2,d9
44.09545299605615,43.605,a5,b17,c2,d5
966.9555472398297,967.6625,a5,b17,c2,d3
13.490372439518314,13.6575,a5,b17,c2,d10
42.68356027207822,43.2225,a5,b17,c2,d6
959.0335256355963,960.18,a5,b17,c2,d7
