real,predict,a,b,c,d
0.0,0.0,a5,b17,c5,d1
0.0,0.0,a5,b17,c5,d4
0.0,0.0,a5,b17,c5,d9
0.0,0.0,a5,b17,c5,d5
0.0,0.0,a5,b17,c5,d3
0.0,0.0,a5,b17,c5,d10
0.0,0.0,a5,b17,c5,d6
0.0,0.0,a5,b17,c5,d7
0.0,0.0,a5,b17,c5,d2
0.0,0.0,a5,b17,c5,d8
0.0,0.0,a5,b17,c6,d1
0.0,0.0,a5,b17,c6,d4
0.0,0.0,a5,b17,c6,d9
0.0,0.0,a5,b17,c6,d5
0.0,0.0,a5,b17,c6,d3
0.0,0.0,a5,b17,c6,d10
0.0,0.0,a5,b17,c6,d6
0.0,0.0,a5,b17,c6,d7
0.0,0.0,a5,b17,c6,d2
0.0,0.0,a5,b17,c6,d8
1.8427383210359305,1.82,a5,b17,c1,d1
1.8136151838035188,1.82,a5,b17,c1,d4
0.0,0.0,a5,b17,c1,d9
1.4756789453583474,1.4549999999999998,a5,b17,c1,d5
1.810222866242132,1.825,a5,b17,c1,d3
2.6975841177013393,2.6875,a5,b17,c1,d10
1.4443969470878588,1.4525,a5,b17,c1,d6
1.642739974908824,1.64,a5,b17,c1,d7
1.4774724180563037,1.4575,a5,b17,c1,d2
1.6448922140445352,1.6375,a5,b17,c1,d8
0.2421224069404793,0.2375,a5,b17,c3,d1
0.2322914949851228,0.235,a5,b17,c3,d4
0.0,0.0,a5,b17,c3,d9
0.9257149119119876,0.92,a5,b17,c3,d5
0.2371675466386905,0.235,a5,b17,c3,d3
0.7622987787205238,0.7625,a5,b17,c3,d10
0.9138485510676276,0.9225,a5,b17,c3,d6
0.0,0.0,a5,b17,c3,d7
0.9250737699130488,0.9225,a5,b17,c3,d2
0.0,0.0,a5,b17,c3,d8
0.0,0.0,a5,b17,c7,d1
0.0,0.0,a5,b17,c7,d4
0.0,0.0,a5,b17,c7,d9
0.0,0.0,a5,b17,c7,d5
0.0,0.0,a5,b17,c7,d3
0.0,0.0,a5,b17,c7,d10
0.0,0.0,a5,b17,c7,d6
0.0,0.0,a5,b17,c7,d7
0.0,0.0,a5,b17,c7,d2
0.0,0.0,a5,b17,c7,d8
0.0,0.0,a5,b17,c8,d1
0.0,0.0,a5,b17,c8,d4
0.0,0.0,a5,b17,c8,d9
0.0,0.0,a5,b17,c8,d5
0.0,0.0,a5,b17,c8,d3
0.0,0.0,a5,b17,c8,d10
0.0,0.0,a5,b17,c8,d6
0.0,0.0,a5,b17,c8,d7
0.0,0.0,a5,b17,c8,d2
0.0,0.0,a5,b17,c8,d8
0.0,0.0,a5,b17,c9,d1
0.0,0.0,a5,b17,c9,d4
0.0,0.0,a5,b17,c9,d9
0.0,0.0,a5,b17,c9,d5
0.0,0.0,a5,b17,c9,d3
0.0,0.0,a5,b17,c9,d10
0.0,0.0,a5,b17,c9,d6
0.0,0.0,a5,b17,c9,d7
0.0,0.0,a5,b17,c9,d2
0.0,0.0,a5,b17,c9,d8
0.6970020235612383,0.6975,a5,b17,c4,d1
0.7089994369420477,0.6975,a5,b17,c4,d4
0.0,0.0,a5,b17,c4,d9
0.7834708162430193,0.7875000000000001,a5,b17,c4,d5
0.6845210185673888,0.69,a5,b17,c4,d3
1.2432556884844124,1.225,a5,b17,c4,d10
0.8034792100067338,0.7975000000000001,a5,b17,c4,d6
0.5252257311702913,0.515,a5,b17,c4,d7
0.8012398919375344,0.7875000000000001,a5,b17,c4,d2
0.5092495760308279,0.515,a5,b17,c4,d8
961.5962434392959,957.025,a5,b17,c2,d1
951.8050427708732,951.265,a5,b17,c2,d4
0.0,0.0,a5,b17,c2,d9
41.67294268882087,42.0375,a5,b17,c2,d5
950.5957170601132,946.5075,a5,b17,c2,d3
14.338931302790794,14.5725,a5,b17,c2,d10
43.01164170544529,42.6275,a5,b17,c2,d6
