real,predict,a,b,c,d
0.0,0.0,a5,b17,c5,d1
0.0,0.0,a5,b17,c5,d4
0.0,0.0,a5,b17,c5,d9
0.0,0.0,a5,b17,c5,d5
0.0,0.0,a5,b17,c5,d3
0.0,0.0,a5,b17,c5,d10
0.0,0.0,a5,b17,c5,d6
0.0,0.0,a5,b17,c5,d7
0.0,0.0,a5,b17,c5,d2
0.0,0.0,a5,b17,c5,d8
0.0,0.0,a5,b17,c6,d1
0.0,0.0,a5,b17,c6,d4
0.0,0.0,a5,b17,c6,d9
0.0,0.0,a5,b17,c6,d5
0.0,0.0,a5,b17,c6,d3
0.0,0.0,a5,b17,c6,d10
0.0,0.0,a5,b17,c6,d6
0.0,0.0,a5,b17,c6,d7
0.0,0.0,a5,b17,c6,d2
0.0,0.0,a5,b17,c6,d8
-0.0,2.0,a5,b17,c1,d1
1.5488274748997464,1.5700000000000005,a5,b17,c1,d4
0.0,0.0,a5,b17,c1,d9
1.1027401170958036,1.105,a5,b17,c1,d5
1.562872875858904,1.5725000000000002,a5,b17,c1,d3
2.58657744182796,2.59,a5,b17,c1,d10
1.1106299238784172,1.0950000000000002,a5,b17,c1,d6
1.5365545483915168,1.5625,a5,b17,c1,d7
1.0899414694781344,1.09,a5,b17,c1,d2
1.334776596387105,1.33,a5,b17,c1,d8
-0.0,0.0,a5,b17,c3,d1
0.2557342310808969,0.2575,a5,b17,c3,d4
0.0,0.0,a5,b17,c3,d9
0.6883202081913163,0.6975,a5,b17,c3,d5
0.25572500287507816,0.2575,a5,b17,c3,d3
0.8418243739105978,0.8424999999999999,a5,b17,c3,d10
0.7022345483706705,0.7,a5,b17,c3,d6
0.0,0.0,a5,b17,c3,d7
0.7042698484415205,0.71,a5,b17,c3,d2
0.0,0.0,a5,b17,c3,d8
0.0,0.0,a5,b17,c7,d1
0.0,0.0,a5,b17,c7,d4
0.0,0.0,a5,b17,c7,d9
0.0,0.0,a5,b17,c7,d5
0.0,0.0,a5,b17,c7,d3
0.0,0.0,a5,b17,c7,d10
0.0,0.0,a5,b17,c7,d6
0.0,0.0,a5,b17,c7,d7
0.0,0.0,a5,b17,c7,d2
0.0,0.0,a5,b17,c7,d8
0.0,0.0,a5,b17,c8,d1
0.0,0.0,a5,b17,c8,d4
0.0,0.0,a5,b17,c8,d9
0.0,0.0,a5,b17,c8,d5
0.0,0.0,a5,b17,c8,d3
0.0,0.0,a5,b17,c8,d10
0.0,0.0,a5,b17,c8,d6
0.0,0.0,a5,b17,c8,d7
0.0,0.0,a5,b17,c8,d2
0.0,0.0,a5,b17,c8,d8
0.0,0.0,a5,b17,c9,d1
0.0,0.0,a5,b17,c9,d4
0.0,0.0,a5,b17,c9,d9
0.0,0.0,a5,b17,c9,d5
0.0,0.0,a5,b17,c9,d3
0.0,0.0,a5,b17,c9,d10
0.0,0.0,a5,b17,c9,d6
0.0,0.0,a5,b17,c9,d7
0.0,0.0,a5,b17,c9,d2
0.0,0.0,a5,b17,c9,d8
-0.0,1.0,a5,b17,c4,d1
0.7990639037441032,0.8125,a5,b17,c4,d4
0.0,0.0,a5,b17,c4,d9
0.9476478039291808,0.94,a5,b17,c4,d5
0.8180606762978617,0.815,a5,b17,c4,d3
0.6969811836291889,0.6925,a5,b17,c4,d10
0.9448484053642588,0.945,a5,b17,c4,d6
0.5002704592618614,0.5025,a5,b17,c4,d7
0.9611462206416724,0.945,a5,b17,c4,d2
0.5042813647509398,0.5025,a5,b17,c4,d8
-0.0,753.0,a5,b17,c2,d1
743.4521113104622,747.7825,a5,b17,c2,d4
0.0,0.0,a5,b17,c2,d9
52.18450023320092,51.375,a5,b17,c2,d5
751.0843655988083,755.4300000000003,a5,b17,c2,d3
13.842253037905502,13.9075,a5,b17,c2,d10
51.1105669152893,51.0425,a5,b17,c2,d6
744.6025214542825,749.0,a5,b17,c2,d7
