real,predict,a,b,c,d
0.0,0.0,a5,b17,c5,d1
0.0,0.0,a5,b17,c5,d4
0.0,0.0,a5,b17,c5,d9
0.0,0.0,a5,b17,c5,d5
0.0,0.0,a5,b17,c5,d3
0.0,0.0,a5,b17,c5,d10
0.0,0.0,a5,b17,c5,d6
0.0,0.0,a5,b17,c5,d7
0.0,0.0,a5,b17,c5,d2
0.0,0.0,a5,b17,c5,d8
0.0,0.0,a5,b17,c6,d1
0.0,0.0,a5,b17,c6,d4
0.0,0.0,a5,b17,c6,d9
0.0,0.0,a5,b17,c6,d5
0.0,0.0,a5,b17,c6,d3
0.0,0.0,a5,b17,c6,d10
0.0,0.0,a5,b17,c6,d6
0.0,0.0,a5,b17,c6,d7
0.0,0.0,a5,b17,c6,d2
0.0,0.0,a5,b17,c6,d8
0.806635317245484,0.8074999999999999,a5,b17,c1,d1
0.7982242288645326,0.795,a5,b17,c1,d4
0.0,0.0,a5,b17,c1,d9
5.5894322685565125,5.4175,a5,b17,c1,d5
0.8036250601572799,0.7975000000000001,a5,b17,c1,d3
6.30674778754493,6.307499999999999,a5,b17,c1,d10
5.3834939089184415,5.404999999999999,a5,b17,c1,d6
0.8137562344353976,0.805,a5,b17,c1,d7
5.4277044024374925,5.3900000000000015,a5,b17,c1,d2
0.7911008368984773,0.8099999999999999,a5,b17,c1,d8
0.2943386328529458,0.295,a5,b17,c3,d1
0.30066736251266485,0.295,a5,b17,c3,d4
0.0,0.0,a5,b17,c3,d9
0.7436799164847145,0.7475,a5,b17,c3,d5
0.30126942371718857,0.2975,a5,b17,c3,d3
1.1260424670347158,1.13,a5,b17,c3,d10
0.7415193107819263,0.7475,a5,b17,c3,d6
0.0,0.0,a5,b17,c3,d7
0.7496381282197857,0.7424999999999999,a5,b17,c3,d2
0.0,0.0,a5,b17,c3,d8
0.0,0.0,a5,b17,c7,d1
0.0,0.0,a5,b17,c7,d4
0.0,0.0,a5,b17,c7,d9
0.0,0.0,a5,b17,c7,d5
0.0,0.0,a5,b17,c7,d3
0.0,0.0,a5,b17,c7,d10
0.0,0.0,a5,b17,c7,d6
0.0,0.0,a5,b17,c7,d7
0.0,0.0,a5,b17,c7,d2
0.0,0.0,a5,b17,c7,d8
0.0,0.0,a5,b17,c8,d1
0.0,0.0,a5,b17,c8,d4
0.0,0.0,a5,b17,c8,d9
0.0,0.0,a5,b17,c8,d5
0.0,0.0,a5,b17,c8,d3
0.0,0.0,a5,b17,c8,d10
0.0,0.0,a5,b17,c8,d6
0.0,0.0,a5,b17,c8,d7
0.0,0.0,a5,b17,c8,d2
0.0,0.0,a5,b17,c8,d8
0.0,0.0,a5,b17,c9,d1
0.0,0.0,a5,b17,c9,d4
0.0,0.0,a5,b17,c9,d9
0.0,0.0,a5,b17,c9,d5
0.0,0.0,a5,b17,c9,d3
0.0,0.0,a5,b17,c9,d10
0.0,0.0,a5,b17,c9,d6
0.0,0.0,a5,b17,c9,d7
0.0,0.0,a5,b17,c9,d2
0.0,0.0,a5,b17,c9,d8
0.8345200123418736,0.8225,a5,b17,c4,d1
0.7931310480549529,0.8075,a5,b17,c4,d4
0.0,0.0,a5,b17,c4,d9
0.3664664385815578,0.37,a5,b17,c4,d5
0.8184455875077614,0.82,a5,b17,c4,d3
0.378077785718299,0.375,a5,b17,c4,d10
0.3631587501676208,0.37,a5,b17,c4,d6
0.2489996707195915,0.25,a5,b17,c4,d7
0.3664405255511536,0.37,a5,b17,c4,d2
0.2520570010067328,0.25,a5,b17,c4,d8
748.2240673083725,752.61,a5,b17,c2,d1
743.4174898185668,749.9275,a5,b17,c2,d4
0.0,0.0,a5,b17,c2,d9
61.88764756721358,62.8475,a5,b17,c2,d5
760.5460806438807,757.8974999999997,a5,b17,c2,d3
20.3206177428648,20.1325,a5,b17,c2,d10
63.429375886045115,62.89,a5,b17,c2,d6
