real,predict,a,b,c,d
0.0,0.0,a5,b17,c5,d1
0.0,0.0,a5,b17,c5,d4
0.0,0.0,a5,b17,c5,d9
0.0,0.0,a5,b17,c5,d5
0.0,0.0,a5,b17,c5,d3
0.0,0.0,a5,b17,c5,d10
0.0,0.0,a5,b17,c5,d6
0.0,0.0,a5,b17,c5,d7
0.0,0.0,a5,b17,c5,d2
0.0,0.0,a5,b17,c5,d8
0.0,0.0,a5,b17,c6,d1
0.0,0.0,a5,b17,c6,d4
0.0,0.0,a5,b17,c6,d9
0.0,0.0,a5,b17,c6,d5
0.0,0.0,a5,b17,c6,d3
0.0,0.0,a5,b17,c6,d10
0.0,0.0,a5,b17,c6,d6
0.0,0.0,a5,b17,c6,d7
0.0,0.0,a5,b17,c6,d2
0.0,0.0,a5,b17,c6,d8
3.617307410126735,3.67,a5,b17,c1,d1
3.692394334889296,3.6675,a5,b17,c1,d4
0.0,0.0,a5,b17,c1,d9
1.3336450847702557,1.31,a5,b17,c1,d5
3.5782245944433795,3.63,a5,b17,c1,d3
4.705517270869872,4.6875,a5,b17,c1,d10
1.2986724938876264,1.32,a5,b17,c1,d6
1.5114311294538116,1.505,a5,b17,c1,d7
1.3314979394904416,1.3150000000000002,a5,b17,c1,d2
1.5051524195656325,1.505,a5,b17,c1,d8
0.2636753779668029,0.265,a5,b17,c3,d1
0.26804471654299633,0.27,a5,b17,c3,d4
0.0,0.0,a5,b17,c3,d9
0.7003240662563827,0.7124999999999999,a5,b17,c3,d5
0.26803543949674324,0.2675,a5,b17,c3,d3
0.8048249041820124,0.8,a5,b17,c3,d10
0.7193548667236552,0.72,a5,b17,c3,d6
0.0,0.0,a5,b17,c3,d7
0.7051741332022804,0.71,a5,b17,c3,d2
0.0,0.0,a5,b17,c3,d8
0.0,0.0,a5,b17,c7,d1
0.0,0.0,a5,b17,c7,d4
0.0,0.0,a5,b17,c7,d9
0.0,0.0,a5,b17,c7,d5
0.0,0.0,a5,b17,c7,d3
0.0,0.0,a5,b17,c7,d10
0.0,0.0,a5,b17,c7,d6
0.0,0.0,a5,b17,c7,d7
0.0,0.0,a5,b17,c7,d2
0.0,0.0,a5,b17,c7,d8
0.0,0.0,a5,b17,c8,d1
0.0,0.0,a5,b17,c8,d4
0.0,0.0,a5,b17,c8,d9
0.0,0.0,a5,b17,c8,d5
0.0,0.0,a5,b17,c8,d3
0.0,0.0,a5,b17,c8,d10
0.0,0.0,a5,b17,c8,d6
0.0,0.0,a5,b17,c8,d7
0.0,0.0,a5,b17,c8,d2
0.0,0.0,a5,b17,c8,d8
0.0,0.0,a5,b17,c9,d1
0.0,0.0,a5,b17,c9,d4
0.0,0.0,a5,b17,c9,d9
0.0,0.0,a5,b17,c9,d5
0.0,0.0,a5,b17,c9,d3
0.0,0.0,a5,b17,c9,d10
0.0,0.0,a5,b17,c9,d6
0.0,0.0,a5,b17,c9,d7
0.0,0.0,a5,b17,c9,d2
0.0,0.0,a5,b17,c9,d8
0.8800723631505961,0.8775,a5,b17,c4,d1
0.8852461735907049,0.88,a5,b17,c4,d4
0.0,0.0,a5,b17,c4,d9
1.14908178297024,1.15,a5,b17,c4,d5
0.8758780463076274,0.875,a5,b17,c4,d3
0.5583003322337213,0.5625,a5,b17,c4,d10
1.1328630208631936,1.15,a5,b17,c4,d6
0.4999661264355917,0.5,a5,b17,c4,d7
1.1478200851905171,1.15,a5,b17,c4,d2
0.4992502746470934,0.5,a5,b17,c4,d8
758.131483941905,761.33,a5,b17,c2,d1
750.2196398531582,755.4875,a5,b17,c2,d4
0.0,0.0,a5,b17,c2,d9
56.94295971319914,55.57000000000001,a5,b17,c2,d5
754.3605642586373,757.3475000000003,a5,b17,c2,d3
18.681937985872292,18.5525,a5,b17,c2,d10
55.0981111948149,55.625,a5,b17,c2,d6
777.5236614490973,767.255,a5,b17,c2,d7
