real,predict,a,b,c,d
0.0,0.0,a5,b17,c5,d1
0.0,0.0,a5,b17,c5,d4
0.0,0.0,a5,b17,c5,d9
0.0,0.0,a5,b17,c5,d5
0.0,0.0,a5,b17,c5,d3
0.0,0.0,a5,b17,c5,d10
0.0,0.0,a5,b17,c5,d6
0.0,0.0,a5,b17,c5,d7
0.0,0.0,a5,b17,c5,d2
0.0,0.0,a5,b17,c5,d8
0.0,0.0,a5,b17,c6,d1
0.0,0.0,a5,b17,c6,d4
0.0,0.0,a5,b17,c6,d9
0.0,0.0,a5,b17,c6,d5
0.0,0.0,a5,b17,c6,d3
0.0,0.0,a5,b17,c6,d10
0.0,0.0,a5,b17,c6,d6
0.0,0.0,a5,b17,c6,d7
0.0,0.0,a5,b17,c6,d2
0.0,0.0,a5,b17,c6,d8
0.9151246679014536,0.8975,a5,b17,c1,d1
0.8830051880469753,0.8925,a5,b17,c1,d4
0.0,0.0,a5,b17,c1,d9
1.0647639637927406,1.0675,a5,b17,c1,d5
0.9115984627232028,0.8975,a5,b17,c1,d3
3.4371403832304233,3.4575,a5,b17,c1,d10
1.0617974963692158,1.0725,a5,b17,c1,d6
1.1008427529322242,1.09,a5,b17,c1,d7
1.0807494349302618,1.0775,a5,b17,c1,d2
0.8310961989473734,0.8075,a5,b17,c1,d8
0.288128161207302,0.28750000000000003,a5,b17,c3,d1
0.2824299113927856,0.28500000000000003,a5,b17,c3,d4
0.0,0.0,a5,b17,c3,d9
0.7578260034729316,0.7475,a5,b17,c3,d5
0.2933235537450943,0.29,a5,b17,c3,d3
0.8208411489945296,0.825,a5,b17,c3,d10
0.7431223643944139,0.74,a5,b17,c3,d6
0.0,0.0,a5,b17,c3,d7
0.7414649127467752,0.7424999999999999,a5,b17,c3,d2
0.0,0.0,a5,b17,c3,d8
0.0,0.0,a5,b17,c7,d1
0.0,0.0,a5,b17,c7,d4
0.0,0.0,a5,b17,c7,d9
0.0,0.0,a5,b17,c7,d5
0.0,0.0,a5,b17,c7,d3
0.0,0.0,a5,b17,c7,d10
0.0,0.0,a5,b17,c7,d6
0.0,0.0,a5,b17,c7,d7
0.0,0.0,a5,b17,c7,d2
0.0,0.0,a5,b17,c7,d8
0.0,0.0,a5,b17,c8,d1
0.0,0.0,a5,b17,c8,d4
0.0,0.0,a5,b17,c8,d9
0.0,0.0,a5,b17,c8,d5
0.0,0.0,a5,b17,c8,d3
0.0,0.0,a5,b17,c8,d10
0.0,0.0,a5,b17,c8,d6
0.0,0.0,a5,b17,c8,d7
0.0,0.0,a5,b17,c8,d2
0.0,0.0,a5,b17,c8,d8
0.0,0.0,a5,b17,c9,d1
0.0,0.0,a5,b17,c9,d4
0.0,0.0,a5,b17,c9,d9
0.0,0.0,a5,b17,c9,d5
0.0,0.0,a5,b17,c9,d3
0.0,0.0,a5,b17,c9,d10
0.0,0.0,a5,b17,c9,d6
0.0,0.0,a5,b17,c9,d7
0.0,0.0,a5,b17,c9,d2
0.0,0.0,a5,b17,c9,d8
0.7716398060375448,0.7750000000000001,a5,b17,c4,d1
0.7725805653427525,0.77,a5,b17,c4,d4
0.0,0.0,a5,b17,c4,d9
0.32765484550879104,0.3275,a5,b17,c4,d5
0.7727564861761917,0.77,a5,b17,c4,d3
0.3297463719882779,0.33,a5,b17,c4,d10
0.3293102270021481,0.33,a5,b17,c4,d6
0.2476531276328829,0.25,a5,b17,c4,d7
0.3341403010700472,0.3325,a5,b17,c4,d2
0.25349713920509764,0.25,a5,b17,c4,d8
755.9295032469078,755.5875000000003,a5,b17,c2,d1
751.6818374199329,756.0925,a5,b17,c2,d4
0.0,0.0,a5,b17,c2,d9
60.928279699356715,61.25,a5,b17,c2,d5
762.5650080847037,758.6225,a5,b17,c2,d3
16.430164578443392,16.25,a5,b17,c2,d10
61.22691550633989,61.11,a5,b17,c2,d6
