real,predict,a,b,c,d
0.0,0.0,a5,b17,c5,d1
0.0,0.0,a5,b17,c5,d4
0.0,0.0,a5,b17,c5,d9
0.0,0.0,a5,b17,c5,d5
0.0,0.0,a5,b17,c5,d3
0.0,0.0,a5,b17,c5,d10
0.0,0.0,a5,b17,c5,d6
0.0,0.0,a5,b17,c5,d7
0.0,0.0,a5,b17,c5,d2
0.0,0.0,a5,b17,c5,d8
0.0,0.0,a5,b17,c6,d1
0.0,0.0,a5,b17,c6,d4
0.0,0.0,a5,b17,c6,d9
0.0,0.0,a5,b17,c6,d5
0.0,0.0,a5,b17,c6,d3
0.0,0.0,a5,b17,c6,d10
0.0,0.0,a5,b17,c6,d6
0.0,0.0,a5,b17,c6,d7
0.0,0.0,a5,b17,c6,d2
0.0,0.0,a5,b17,c6,d8
3.5169769247290583,3.4925,a5,b17,c1,d1
3.5273775803525025,3.5075,a5,b17,c1,d4
0.0,0.0,a5,b17,c1,d9
1.002556406784315,0.995,a5,b17,c1,d5
3.4317736302330304,3.485,a5,b17,c1,d3
4.901349985186072,4.9075,a5,b17,c1,d10
1.005128046877377,1.0,a5,b17,c1,d6
0.9478783565136372,0.935,a5,b17,c1,d7
1.0070207407536027,1.005,a5,b17,c1,d2
0.9442439674688206,0.9425,a5,b17,c1,d8
0.2773082954786675,0.28,a5,b17,c3,d1
0.2862612216735449,0.28750000000000003,a5,b17,c3,d4
0.0,0.0,a5,b17,c3,d9
0.7299878077985955,0.7374999999999999,a5,b17,c3,d5
0.28399145484964783,0.28500000000000003,a5,b17,c3,d3
1.0154357751285543,1.0025,a5,b17,c3,d10
0.7319174181203664,0.7350000000000001,a5,b17,c3,d6
0.0,0.0,a5,b17,c3,d7
0.7355075479051191,0.7424999999999999,a5,b17,c3,d2
0.0,0.0,a5,b17,c3,d8
0.0,0.0,a5,b17,c7,d1
0.0,0.0,a5,b17,c7,d4
0.0,0.0,a5,b17,c7,d9
0.0,0.0,a5,b17,c7,d5
0.0,0.0,a5,b17,c7,d3
0.0,0.0,a5,b17,c7,d10
0.0,0.0,a5,b17,c7,d6
0.0,0.0,a5,b17,c7,d7
0.0,0.0,a5,b17,c7,d2
0.0,0.0,a5,b17,c7,d8
0.0,0.0,a5,b17,c8,d1
0.0,0.0,a5,b17,c8,d4
0.0,0.0,a5,b17,c8,d9
0.0,0.0,a5,b17,c8,d5
0.0,0.0,a5,b17,c8,d3
0.0,0.0,a5,b17,c8,d10
0.0,0.0,a5,b17,c8,d6
0.0,0.0,a5,b17,c8,d7
0.0,0.0,a5,b17,c8,d2
0.0,0.0,a5,b17,c8,d8
0.0,0.0,a5,b17,c9,d1
0.0,0.0,a5,b17,c9,d4
0.0,0.0,a5,b17,c9,d9
0.0,0.0,a5,b17,c9,d5
0.0,0.0,a5,b17,c9,d3
0.0,0.0,a5,b17,c9,d10
0.0,0.0,a5,b17,c9,d6
0.0,0.0,a5,b17,c9,d7
0.0,0.0,a5,b17,c9,d2
0.0,0.0,a5,b17,c9,d8
1.0429032880784044,1.0425,a5,b17,c4,d1
1.0414127232312895,1.035,a5,b17,c4,d4
0.0,0.0,a5,b17,c4,d9
0.3101909252896102,0.3075,a5,b17,c4,d5
1.0706304674636054,1.05,a5,b17,c4,d3
0.30835043867633216,0.305,a5,b17,c4,d10
0.3047511484219628,0.3075,a5,b17,c4,d6
0.5424020379238363,0.5475000000000001,a5,b17,c4,d7
0.30244841298477426,0.305,a5,b17,c4,d2
0.2481789508937682,0.25,a5,b17,c4,d8
753.1851536792623,754.3375,a5,b17,c2,d1
765.4437722279555,753.2550000000001,a5,b17,c2,d4
0.0,0.0,a5,b17,c2,d9
61.26870730479261,61.2675,a5,b17,c2,d5
758.5420588345752,753.5975,a5,b17,c2,d3
18.362772424009982,18.5375,a5,b17,c2,d10
61.07997118893686,60.63249999999999,a5,b17,c2,d6
