real,predict,a,b,c,d
0.0,0.0,a5,b17,c5,d1
0.0,0.0,a5,b17,c5,d4
0.0,0.0,a5,b17,c5,d9
0.0,0.0,a5,b17,c5,d5
0.0,0.0,a5,b17,c5,d3
0.0,0.0,a5,b17,c5,d10
0.0,0.0,a5,b17,c5,d6
0.0,0.0,a5,b17,c5,d7
0.0,0.0,a5,b17,c5,d2
0.0,0.0,a5,b17,c5,d8
0.0,0.0,a5,b17,c6,d1
0.0,0.0,a5,b17,c6,d4
0.0,0.0,a5,b17,c6,d9
0.0,0.0,a5,b17,c6,d5
0.0,0.0,a5,b17,c6,d3
0.0,0.0,a5,b17,c6,d10
0.0,0.0,a5,b17,c6,d6
0.0,0.0,a5,b17,c6,d7
0.0,0.0,a5,b17,c6,d2
0.0,0.0,a5,b17,c6,d8
2.072111260314278,2.0575,a5,b17,c1,d1
2.06323593196746,2.0475,a5,b17,c1,d4
0.0,0.0,a5,b17,c1,d9
29.861158464462854,29.655,a5,b17,c1,d5
2.077562730467619,2.0675,a5,b17,c1,d3
6.14962796816913,6.0675,a5,b17,c1,d10
29.566689411978125,29.5975,a5,b17,c1,d6
1.699019052938584,1.69,a5,b17,c1,d7
30.074956380460996,29.66,a5,b17,c1,d2
1.6823905481258918,1.6925,a5,b17,c1,d8
0.2310539282589933,0.2325,a5,b17,c3,d1
0.2280691162282132,0.23,a5,b17,c3,d4
0.0,0.0,a5,b17,c3,d9
0.9356994327268628,0.9275,a5,b17,c3,d5
0.2281994987936089,0.23,a5,b17,c3,d3
0.7623335106207909,0.76,a5,b17,c3,d10
0.9159828778069322,0.915,a5,b17,c3,d6
0.0,0.0,a5,b17,c3,d7
0.9182178154148668,0.92,a5,b17,c3,d2
0.0,0.0,a5,b17,c3,d8
0.0,0.0,a5,b17,c7,d1
0.0,0.0,a5,b17,c7,d4
0.0,0.0,a5,b17,c7,d9
0.0,0.0,a5,b17,c7,d5
0.0,0.0,a5,b17,c7,d3
0.0,0.0,a5,b17,c7,d10
0.0,0.0,a5,b17,c7,d6
0.0,0.0,a5,b17,c7,d7
0.0,0.0,a5,b17,c7,d2
0.0,0.0,a5,b17,c7,d8
0.0,0.0,a5,b17,c8,d1
0.0,0.0,a5,b17,c8,d4
0.0,0.0,a5,b17,c8,d9
0.0,0.0,a5,b17,c8,d5
0.0,0.0,a5,b17,c8,d3
0.0,0.0,a5,b17,c8,d10
0.0,0.0,a5,b17,c8,d6
0.0,0.0,a5,b17,c8,d7
0.0,0.0,a5,b17,c8,d2
0.0,0.0,a5,b17,c8,d8
0.0,0.0,a5,b17,c9,d1
0.0,0.0,a5,b17,c9,d4
0.0,0.0,a5,b17,c9,d9
0.0,0.0,a5,b17,c9,d5
0.0,0.0,a5,b17,c9,d3
0.0,0.0,a5,b17,c9,d10
0.0,0.0,a5,b17,c9,d6
0.0,0.0,a5,b17,c9,d7
0.0,0.0,a5,b17,c9,d2
0.0,0.0,a5,b17,c9,d8
0.6778220846819483,0.68,a5,b17,c4,d1
0.6769019512436196,0.6875,a5,b17,c4,d4
0.0,0.0,a5,b17,c4,d9
1.1401362976969236,1.15,a5,b17,c4,d5
0.6969489551697172,0.6900000000000001,a5,b17,c4,d3
1.516408968583014,1.5025,a5,b17,c4,d10
1.1456653378039627,1.1425,a5,b17,c4,d6
0.5127212299802292,0.52,a5,b17,c4,d7
1.153962734413008,1.155,a5,b17,c4,d2
0.5219645612574461,0.5175000000000001,a5,b17,c4,d8
826.9611452085633,828.675,a5,b17,c2,d1
831.544951572276,825.6675,a5,b17,c2,d4
0.0,0.0,a5,b17,c2,d9
27.402587404172603,27.2575,a5,b17,c2,d5
818.703571224271,827.715,a5,b17,c2,d3
13.58506955136394,13.8275,a5,b17,c2,d10
27.53305046176393,27.3025,a5,b17,c2,d6
821.5727938091045,824.9625,a5,b17,c2,d7
