real,predict,a,b,c,d
0.0,0.0,a5,b17,c5,d1
0.0,0.0,a5,b17,c5,d4
0.0,0.0,a5,b17,c5,d9
0.0,0.0,a5,b17,c5,d5
0.0,0.0,a5,b17,c5,d3
0.0,0.0,a5,b17,c5,d10
0.0,0.0,a5,b17,c5,d6
0.0,0.0,a5,b17,c5,d7
0.0,0.0,a5,b17,c5,d2
0.0,0.0,a5,b17,c5,d8
0.0,0.0,a5,b17,c6,d1
0.0,0.0,a5,b17,c6,d4
0.0,0.0,a5,b17,c6,d9
0.0,0.0,a5,b17,c6,d5
0.0,0.0,a5,b17,c6,d3
0.0,0.0,a5,b17,c6,d10
0.0,0.0,a5,b17,c6,d6
0.0,0.0,a5,b17,c6,d7
0.0,0.0,a5,b17,c6,d2
0.0,0.0,a5,b17,c6,d8
3.2414238186077147,3.1950000000000003,a5,b17,c1,d1
1.0052654639223622,3.0,a5,b17,c1,d4
0.0,0.0,a5,b17,c1,d9
1.4183840648378834,1.4174999999999998,a5,b17,c1,d5
3.2676917080480994,3.2225,a5,b17,c1,d3
1.2848329590498777,1.2925,a5,b17,c1,d10
1.4019719641477555,1.3949999999999998,a5,b17,c1,d6
1.0525570835655964,1.0325,a5,b17,c1,d7
1.4095962006626204,1.4075,a5,b17,c1,d2
0.936810572016236,0.9375,a5,b17,c1,d8
0.3320697146819617,0.3325,a5,b17,c3,d1
0.0,0.0,a5,b17,c3,d4
0.0,0.0,a5,b17,c3,d9
0.7859001336580566,0.7825,a5,b17,c3,d5
0.32862954194236993,0.335,a5,b17,c3,d3
0.6196597412337058,0.6224999999999999,a5,b17,c3,d10
0.7816393529755999,0.78,a5,b17,c3,d6
0.0,0.0,a5,b17,c3,d7
0.7892317280737217,0.775,a5,b17,c3,d2
0.0,0.0,a5,b17,c3,d8
0.0,0.0,a5,b17,c7,d1
0.0,0.0,a5,b17,c7,d4
0.0,0.0,a5,b17,c7,d9
0.0,0.0,a5,b17,c7,d5
0.0,0.0,a5,b17,c7,d3
0.0,0.0,a5,b17,c7,d10
0.0,0.0,a5,b17,c7,d6
0.0,0.0,a5,b17,c7,d7
0.0,0.0,a5,b17,c7,d2
0.0,0.0,a5,b17,c7,d8
0.0,0.0,a5,b17,c8,d1
0.0,0.0,a5,b17,c8,d4
0.0,0.0,a5,b17,c8,d9
0.0,0.0,a5,b17,c8,d5
0.0,0.0,a5,b17,c8,d3
0.0,0.0,a5,b17,c8,d10
0.0,0.0,a5,b17,c8,d6
0.0,0.0,a5,b17,c8,d7
0.0,0.0,a5,b17,c8,d2
0.0,0.0,a5,b17,c8,d8
0.0,0.0,a5,b17,c9,d1
0.0,0.0,a5,b17,c9,d4
0.0,0.0,a5,b17,c9,d9
0.0,0.0,a5,b17,c9,d5
0.0,0.0,a5,b17,c9,d3
0.0,0.0,a5,b17,c9,d10
0.0,0.0,a5,b17,c9,d6
0.0,0.0,a5,b17,c9,d7
0.0,0.0,a5,b17,c9,d2
0.0,0.0,a5,b17,c9,d8
1.0467637794423814,1.03,a5,b17,c4,d1
0.0,1.0,a5,b17,c4,d4
0.0,0.0,a5,b17,c4,d9
1.5390118321455952,1.54,a5,b17,c4,d5
1.023520928420406,1.03,a5,b17,c4,d3
1.474202715044023,1.5,a5,b17,c4,d10
1.5461238650608604,1.535,a5,b17,c4,d6
0.30688843293399304,0.305,a5,b17,c4,d7
1.549804886814391,1.5525,a5,b17,c4,d2
0.3031775795977456,0.305,a5,b17,c4,d8
819.2258193404613,801.105,a5,b17,c2,d1
163.291115960592,805.0,a5,b17,c2,d4
0.0,0.0,a5,b17,c2,d9
83.367064869298,83.50750000000002,a5,b17,c2,d5
807.810843259392,808.2524999999997,a5,b17,c2,d3
45.4107483887745,44.95500000000001,a5,b17,c2,d10
84.75825273232385,83.95,a5,b17,c2,d6
792.7493542753746,797.9975000000003,a5,b17,c2,d7
