real,predict,a,b,c,d
0.0,0.0,a5,b17,c5,d1
0.0,0.0,a5,b17,c5,d4
0.0,0.0,a5,b17,c5,d9
0.0,0.0,a5,b17,c5,d5
0.0,0.0,a5,b17,c5,d3
0.0,0.0,a5,b17,c5,d10
0.0,0.0,a5,b17,c5,d6
0.0,0.0,a5,b17,c5,d7
0.0,0.0,a5,b17,c5,d2
0.0,0.0,a5,b17,c5,d8
0.0,0.0,a5,b17,c6,d1
0.0,0.0,a5,b17,c6,d4
0.0,0.0,a5,b17,c6,d9
0.0,0.0,a5,b17,c6,d5
0.0,0.0,a5,b17,c6,d3
0.0,0.0,a5,b17,c6,d10
0.0,0.0,a5,b17,c6,d6
0.0,0.0,a5,b17,c6,d7
0.0,0.0,a5,b17,c6,d2
0.0,0.0,a5,b17,c6,d8
1.5289823888716156,1.525,a5,b17,c1,d1
1.5297884762014005,1.5275,a5,b17,c1,d4
0.0,0.0,a5,b17,c1,d9
1.011868525425432,1.015,a5,b17,c1,d5
1.5479204656663283,1.54,a5,b17,c1,d3
3.372110207389366,3.4025,a5,b17,c1,d10
1.0074498588437368,1.02,a5,b17,c1,d6
1.4163298785138303,1.425,a5,b17,c1,d7
1.0236065992520331,1.025,a5,b17,c1,d2
1.4281439487969303,1.4375,a5,b17,c1,d8
0.2607802555710434,0.2575,a5,b17,c3,d1
0.2583797585828679,0.2575,a5,b17,c3,d4
0.0,0.0,a5,b17,c3,d9
0.6852193704687458,0.6975,a5,b17,c3,d5
0.25516105860267435,0.2525,a5,b17,c3,d3
0.9464426616564198,0.9425,a5,b17,c3,d10
0.6915869684247595,0.7024999999999999,a5,b17,c3,d6
0.0,0.0,a5,b17,c3,d7
0.6837892131945538,0.6900000000000001,a5,b17,c3,d2
0.0,0.0,a5,b17,c3,d8
0.0,0.0,a5,b17,c7,d1
0.0,0.0,a5,b17,c7,d4
0.0,0.0,a5,b17,c7,d9
0.0,0.0,a5,b17,c7,d5
0.0,0.0,a5,b17,c7,d3
0.0,0.0,a5,b17,c7,d10
0.0,0.0,a5,b17,c7,d6
0.0,0.0,a5,b17,c7,d7
0.0,0.0,a5,b17,c7,d2
0.0,0.0,a5,b17,c7,d8
0.0,0.0,a5,b17,c8,d1
0.0,0.0,a5,b17,c8,d4
0.0,0.0,a5,b17,c8,d9
0.0,0.0,a5,b17,c8,d5
0.0,0.0,a5,b17,c8,d3
0.0,0.0,a5,b17,c8,d10
0.0,0.0,a5,b17,c8,d6
0.0,0.0,a5,b17,c8,d7
0.0,0.0,a5,b17,c8,d2
0.0,0.0,a5,b17,c8,d8
0.0,0.0,a5,b17,c9,d1
0.0,0.0,a5,b17,c9,d4
0.0,0.0,a5,b17,c9,d9
0.0,0.0,a5,b17,c9,d5
0.0,0.0,a5,b17,c9,d3
0.0,0.0,a5,b17,c9,d10
0.0,0.0,a5,b17,c9,d6
0.0,0.0,a5,b17,c9,d7
0.0,0.0,a5,b17,c9,d2
0.0,0.0,a5,b17,c9,d8
0.7964049502074699,0.8049999999999999,a5,b17,c4,d1
0.8076408463161852,0.8025,a5,b17,c4,d4
0.0,0.0,a5,b17,c4,d9
0.9215345147155424,0.9125,a5,b17,c4,d5
0.7915661313836835,0.8025,a5,b17,c4,d3
0.6916323590512735,0.705,a5,b17,c4,d10
0.8947827873218192,0.9075,a5,b17,c4,d6
0.49939629730496793,0.4975,a5,b17,c4,d7
0.9175803414269732,0.9125,a5,b17,c4,d2
0.5055372639773967,0.5,a5,b17,c4,d8
772.0874313895233,762.8900000000001,a5,b17,c2,d1
746.1248565407826,758.8275,a5,b17,c2,d4
0.0,0.0,a5,b17,c2,d9
64.55922691172576,63.8275,a5,b17,c2,d5
758.7176513258853,770.5225,a5,b17,c2,d3
15.482522927167391,15.33,a5,b17,c2,d10
64.13852291675677,64.5025,a5,b17,c2,d6
