real,predict,a,b,c,d
0.0,0.0,a5,b17,c5,d1
0.0,0.0,a5,b17,c5,d4
0.0,0.0,a5,b17,c5,d9
0.0,0.0,a5,b17,c5,d5
0.0,0.0,a5,b17,c5,d3
0.0,0.0,a5,b17,c5,d10
0.0,0.0,a5,b17,c5,d6
0.0,0.0,a5,b17,c5,d7
0.0,0.0,a5,b17,c5,d2
0.0,0.0,a5,b17,c5,d8
0.0,0.0,a5,b17,c6,d1
0.0,0.0,a5,b17,c6,d4
0.0,0.0,a5,b17,c6,d9
0.0,0.0,a5,b17,c6,d5
0.0,0.0,a5,b17,c6,d3
0.0,0.0,a5,b17,c6,d10
0.0,0.0,a5,b17,c6,d6
0.0,0.0,a5,b17,c6,d7
0.0,0.0,a5,b17,c6,d2
0.0,0.0,a5,b17,c6,d8
1.4460900588455443,1.4625,a5,b17,c1,d1
1.4661742159473945,1.4775,a5,b17,c1,d4
0.0,0.0,a5,b17,c1,d9
1.6477221481589035,1.6525,a5,b17,c1,d5
1.4886337724687635,1.4625,a5,b17,c1,d3
1.0925306845662657,1.0875,a5,b17,c1,d10
1.6447669258462492,1.65,a5,b17,c1,d6
1.004080694303936,1.0,a5,b17,c1,d7
1.6554679888390988,1.6525,a5,b17,c1,d2
1.1731987357022722,1.1549999999999998,a5,b17,c1,d8
0.40620471683449777,0.4075,a5,b17,c3,d1
0.403726457081422,0.405,a5,b17,c3,d4
0.0,0.0,a5,b17,c3,d9
0.8366324603011818,0.8374999999999999,a5,b17,c3,d5
0.4000977878638413,0.405,a5,b17,c3,d3
0.6955992033857175,0.6875,a5,b17,c3,d10
0.8318173492889406,0.8324999999999999,a5,b17,c3,d6
0.0,0.0,a5,b17,c3,d7
0.8550679072174485,0.8475,a5,b17,c3,d2
0.0,0.0,a5,b17,c3,d8
0.0,0.0,a5,b17,c7,d1
0.0,0.0,a5,b17,c7,d4
0.0,0.0,a5,b17,c7,d9
0.0,0.0,a5,b17,c7,d5
0.0,0.0,a5,b17,c7,d3
0.0,0.0,a5,b17,c7,d10
0.0,0.0,a5,b17,c7,d6
0.0,0.0,a5,b17,c7,d7
0.0,0.0,a5,b17,c7,d2
0.0,0.0,a5,b17,c7,d8
0.0,0.0,a5,b17,c8,d1
0.0,0.0,a5,b17,c8,d4
0.0,0.0,a5,b17,c8,d9
0.0,0.0,a5,b17,c8,d5
0.0,0.0,a5,b17,c8,d3
0.0,0.0,a5,b17,c8,d10
0.0,0.0,a5,b17,c8,d6
0.0,0.0,a5,b17,c8,d7
0.0,0.0,a5,b17,c8,d2
0.0,0.0,a5,b17,c8,d8
0.0,0.0,a5,b17,c9,d1
0.0,0.0,a5,b17,c9,d4
0.0,0.0,a5,b17,c9,d9
0.0,0.0,a5,b17,c9,d5
0.0,0.0,a5,b17,c9,d3
0.0,0.0,a5,b17,c9,d10
0.0,0.0,a5,b17,c9,d6
0.0,0.0,a5,b17,c9,d7
0.0,0.0,a5,b17,c9,d2
0.0,0.0,a5,b17,c9,d8
0.0,1.0,a5,b17,c4,d1
0.0,1.0,a5,b17,c4,d4
0.0,0.0,a5,b17,c4,d9
0.0,1.0,a5,b17,c4,d5
0.0,1.0,a5,b17,c4,d3
0.0,1.0,a5,b17,c4,d10
0.0,1.0,a5,b17,c4,d6
0.0,1.0,a5,b17,c4,d7
0.0,1.0,a5,b17,c4,d2
0.0,1.0,a5,b17,c4,d8
771.5001846415271,784.0,a5,b17,c2,d1
770.7092105933114,784.0,a5,b17,c2,d4
0.0,0.0,a5,b17,c2,d9
96.92186257888729,98.0,a5,b17,c2,d5
761.7655631348968,773.0,a5,b17,c2,d3
55.76106277745093,55.0,a5,b17,c2,d10
97.76101264913544,98.0,a5,b17,c2,d6
311.97860381261125,778.0,a5,b17,c2,d7
95.55264929334842,97.0,a5,b17,c2,d2
775.3698463414821,778.0,a5,b17,c2,d8
