real,predict,a,b,c,d
0.0,0.0,a5,b17,c5,d1
0.0,0.0,a5,b17,c5,d4
0.0,0.0,a5,b17,c5,d9
0.0,0.0,a5,b17,c5,d5
0.0,0.0,a5,b17,c5,d3
0.0,0.0,a5,b17,c5,d10
0.0,0.0,a5,b17,c5,d6
0.0,0.0,a5,b17,c5,d7
0.0,0.0,a5,b17,c5,d2
0.0,0.0,a5,b17,c5,d8
0.0,0.0,a5,b17,c6,d1
0.0,0.0,a5,b17,c6,d4
0.0,0.0,a5,b17,c6,d9
0.0,0.0,a5,b17,c6,d5
0.0,0.0,a5,b17,c6,d3
0.0,0.0,a5,b17,c6,d10
0.0,0.0,a5,b17,c6,d6
0.0,0.0,a5,b17,c6,d7
0.0,0.0,a5,b17,c6,d2
0.0,0.0,a5,b17,c6,d8
1.0050919597218186,2.0,a5,b17,c1,d1
0.9973903990391912,2.0,a5,b17,c1,d4
0.0,0.0,a5,b17,c1,d9
5.9912572338012575,11.0,a5,b17,c1,d5
0.9921971171691686,2.0,a5,b17,c1,d3
0.9963110272765332,2.0,a5,b17,c1,d10
6.006212141406048,10.0,a5,b17,c1,d6
0.9915479806366808,1.0,a5,b17,c1,d7
6.127841819273156,11.0,a5,b17,c1,d2
1.0082324490363015,1.0,a5,b17,c1,d8
0.0,0.0,a5,b17,c3,d1
0.0,0.0,a5,b17,c3,d4
0.0,0.0,a5,b17,c3,d9
0.9963501536549484,1.0,a5,b17,c3,d5
0.0,0.0,a5,b17,c3,d3
0.0,1.0,a5,b17,c3,d10
1.0061634826077983,1.0,a5,b17,c3,d6
0.0,0.0,a5,b17,c3,d7
0.9862024894729032,1.0,a5,b17,c3,d2
0.0,0.0,a5,b17,c3,d8
0.0,0.0,a5,b17,c7,d1
0.0,0.0,a5,b17,c7,d4
0.0,0.0,a5,b17,c7,d9
0.0,0.0,a5,b17,c7,d5
0.0,0.0,a5,b17,c7,d3
0.0,0.0,a5,b17,c7,d10
0.0,0.0,a5,b17,c7,d6
0.0,0.0,a5,b17,c7,d7
0.0,0.0,a5,b17,c7,d2
0.0,0.0,a5,b17,c7,d8
0.0,0.0,a5,b17,c8,d1
0.0,0.0,a5,b17,c8,d4
0.0,0.0,a5,b17,c8,d9
0.0,0.0,a5,b17,c8,d5
0.0,0.0,a5,b17,c8,d3
0.0,0.0,a5,b17,c8,d10
0.0,0.0,a5,b17,c8,d6
0.0,0.0,a5,b17,c8,d7
0.0,0.0,a5,b17,c8,d2
0.0,0.0,a5,b17,c8,d8
0.0,0.0,a5,b17,c9,d1
0.0,0.0,a5,b17,c9,d4
0.0,0.0,a5,b17,c9,d9
0.0,0.0,a5,b17,c9,d5
0.0,0.0,a5,b17,c9,d3
0.0,0.0,a5,b17,c9,d10
0.0,0.0,a5,b17,c9,d6
0.0,0.0,a5,b17,c9,d7
0.0,0.0,a5,b17,c9,d2
0.0,0.0,a5,b17,c9,d8
0.0,1.0,a5,b17,c4,d1
0.0,1.0,a5,b17,c4,d4
0.0,0.0,a5,b17,c4,d9
0.0,1.0,a5,b17,c4,d5
0.0,1.0,a5,b17,c4,d3
0.0,1.0,a5,b17,c4,d10
0.0,1.0,a5,b17,c4,d6
0.0,1.0,a5,b17,c4,d7
0.0,1.0,a5,b17,c4,d2
0.0,1.0,a5,b17,c4,d8
587.658172417061,995.0,a5,b17,c2,d1
591.3606495138438,983.0,a5,b17,c2,d4
0.0,0.0,a5,b17,c2,d9
101.49043083740362,171.0,a5,b17,c2,d5
591.512386190682,981.0,a5,b17,c2,d3
65.54526117657585,108.0,a5,b17,c2,d10
103.14480653364916,172.0,a5,b17,c2,d6
540.726216586379,894.0,a5,b17,c2,d7
104.66331124538557,173.0,a5,b17,c2,d2
528.3964707662042,884.0,a5,b17,c2,d8
0.0,0.0,a5,b17,c10,d1
0.0,0.0,a5,b17,c10,d4
