real,predict,a,b,c,d
0.0,0.0,a5,b17,c5,d1
0.0,0.0,a5,b17,c5,d4
0.0,0.0,a5,b17,c5,d9
0.0,0.0,a5,b17,c5,d5
0.0,0.0,a5,b17,c5,d3
0.0,0.0,a5,b17,c5,d10
0.0,0.0,a5,b17,c5,d6
0.0,0.0,a5,b17,c5,d7
0.0,0.0,a5,b17,c5,d2
0.0,0.0,a5,b17,c5,d8
0.0,0.0,a5,b17,c6,d1
0.0,0.0,a5,b17,c6,d4
0.0,0.0,a5,b17,c6,d9
0.0,0.0,a5,b17,c6,d5
0.0,0.0,a5,b17,c6,d3
0.0,0.0,a5,b17,c6,d10
0.0,0.0,a5,b17,c6,d6
0.0,0.0,a5,b17,c6,d7
0.0,0.0,a5,b17,c6,d2
0.0,0.0,a5,b17,c6,d8
1.81017453550755,1.79,a5,b17,c1,d1
1.8158929646906181,1.82,a5,b17,c1,d4
0.0,0.0,a5,b17,c1,d9
4.052291107234817,6.0,a5,b17,c1,d5
1.806663303091164,1.8025,a5,b17,c1,d3
2.5666178740575,2.5525,a5,b17,c1,d10
6.372162839134423,6.4275,a5,b17,c1,d6
1.5123505926662102,1.5025,a5,b17,c1,d7
6.332019995147302,6.444999999999999,a5,b17,c1,d2
1.4520302049609686,1.4575,a5,b17,c1,d8
0.4505820230064626,0.45,a5,b17,c3,d1
0.4561506620662327,0.455,a5,b17,c3,d4
0.0,0.0,a5,b17,c3,d9
1.0000339486172176,1.0,a5,b17,c3,d5
0.4493241271230796,0.45,a5,b17,c3,d3
0.7239266840430847,0.72,a5,b17,c3,d10
1.0809138417593178,1.0825,a5,b17,c3,d6
0.0,0.0,a5,b17,c3,d7
1.0914058447297157,1.085,a5,b17,c3,d2
0.0,0.0,a5,b17,c3,d8
0.0,0.0,a5,b17,c7,d1
0.0,0.0,a5,b17,c7,d4
0.0,0.0,a5,b17,c7,d9
0.0,0.0,a5,b17,c7,d5
0.0,0.0,a5,b17,c7,d3
0.0,0.0,a5,b17,c7,d10
0.0,0.0,a5,b17,c7,d6
0.0,0.0,a5,b17,c7,d7
0.0,0.0,a5,b17,c7,d2
0.0,0.0,a5,b17,c7,d8
0.0,0.0,a5,b17,c8,d1
0.0,0.0,a5,b17,c8,d4
0.0,0.0,a5,b17,c8,d9
0.0,0.0,a5,b17,c8,d5
0.0,0.0,a5,b17,c8,d3
0.0,0.0,a5,b17,c8,d10
0.0,0.0,a5,b17,c8,d6
0.0,0.0,a5,b17,c8,d7
0.0,0.0,a5,b17,c8,d2
0.0,0.0,a5,b17,c8,d8
0.0,0.0,a5,b17,c9,d1
0.0,0.0,a5,b17,c9,d4
0.0,0.0,a5,b17,c9,d9
0.0,0.0,a5,b17,c9,d5
0.0,0.0,a5,b17,c9,d3
0.0,0.0,a5,b17,c9,d10
0.0,0.0,a5,b17,c9,d6
0.0,0.0,a5,b17,c9,d7
0.0,0.0,a5,b17,c9,d2
0.0,0.0,a5,b17,c9,d8
0.5810027156903563,0.5775,a5,b17,c4,d1
0.5935595716025437,0.5824999999999999,a5,b17,c4,d4
0.0,0.0,a5,b17,c4,d9
0.0,1.0,a5,b17,c4,d5
0.5718351321998884,0.5724999999999999,a5,b17,c4,d3
0.7286908075731833,0.74,a5,b17,c4,d10
0.7296438891745585,0.7324999999999999,a5,b17,c4,d6
0.5840374639815537,0.58,a5,b17,c4,d7
0.7409955124676052,0.7375,a5,b17,c4,d2
0.5636622664881348,0.5775,a5,b17,c4,d8
979.2395027854878,973.975,a5,b17,c2,d1
969.0998669082097,961.0825,a5,b17,c2,d4
0.0,0.0,a5,b17,c2,d9
99.90525429430464,167.0,a5,b17,c2,d5
961.2117297608456,961.8175,a5,b17,c2,d3
101.5400246454944,103.7075,a5,b17,c2,d10
166.190877627559,164.6375,a5,b17,c2,d6
887.175061948256,882.6775,a5,b17,c2,d7
