real,predict,a,b,c,d
0.0,0.0,a5,b17,c5,d1
0.0,0.0,a5,b17,c5,d4
0.0,0.0,a5,b17,c5,d9
0.0,0.0,a5,b17,c5,d5
0.0,0.0,a5,b17,c5,d3
0.0,0.0,a5,b17,c5,d10
0.0,0.0,a5,b17,c5,d6
0.0,0.0,a5,b17,c5,d7
0.0,0.0,a5,b17,c5,d2
0.0,0.0,a5,b17,c5,d8
0.0,0.0,a5,b17,c6,d1
0.0,0.0,a5,b17,c6,d4
0.0,0.0,a5,b17,c6,d9
0.0,0.0,a5,b17,c6,d5
0.0,0.0,a5,b17,c6,d3
0.0,0.0,a5,b17,c6,d10
0.0,0.0,a5,b17,c6,d6
0.0,0.0,a5,b17,c6,d7
0.0,0.0,a5,b17,c6,d2
0.0,0.0,a5,b17,c6,d8
1.9275001541230428,1.9375,a5,b17,c1,d1
-0.0,2.0,a5,b17,c1,d4
0.0,0.0,a5,b17,c1,d9
7.4274822791315005,7.4225,a5,b17,c1,d5
1.9561406507059151,1.9325,a5,b17,c1,d3
3.2940537031786623,3.3525,a5,b17,c1,d10
7.451855676911338,7.4075,a5,b17,c1,d6
1.1778146415508106,1.1875,a5,b17,c1,d7
7.3189720346629406,7.3050000000000015,a5,b17,c1,d2
1.1977197163047364,1.1875,a5,b17,c1,d8
0.0,0.0,a5,b17,c3,d1
0.0,0.0,a5,b17,c3,d4
0.0,0.0,a5,b17,c3,d9
0.9718615852947541,1.0,a5,b17,c3,d5
0.0,0.0,a5,b17,c3,d3
1.0089558666871157,1.0,a5,b17,c3,d10
0.999102571262198,1.0,a5,b17,c3,d6
0.0,0.0,a5,b17,c3,d7
0.9959903150377352,1.0,a5,b17,c3,d2
0.0,0.0,a5,b17,c3,d8
0.0,0.0,a5,b17,c7,d1
0.0,0.0,a5,b17,c7,d4
0.0,0.0,a5,b17,c7,d9
0.0,0.0,a5,b17,c7,d5
0.0,0.0,a5,b17,c7,d3
0.0,0.0,a5,b17,c7,d10
0.0,0.0,a5,b17,c7,d6
0.0,0.0,a5,b17,c7,d7
0.0,0.0,a5,b17,c7,d2
0.0,0.0,a5,b17,c7,d8
0.0,0.0,a5,b17,c8,d1
0.0,0.0,a5,b17,c8,d4
0.0,0.0,a5,b17,c8,d9
0.0,0.0,a5,b17,c8,d5
0.0,0.0,a5,b17,c8,d3
0.0,0.0,a5,b17,c8,d10
0.0,0.0,a5,b17,c8,d6
0.0,0.0,a5,b17,c8,d7
0.0,0.0,a5,b17,c8,d2
0.0,0.0,a5,b17,c8,d8
0.0,0.0,a5,b17,c9,d1
0.0,0.0,a5,b17,c9,d4
0.0,0.0,a5,b17,c9,d9
0.0,0.0,a5,b17,c9,d5
0.0,0.0,a5,b17,c9,d3
0.0,0.0,a5,b17,c9,d10
0.0,0.0,a5,b17,c9,d6
0.0,0.0,a5,b17,c9,d7
0.0,0.0,a5,b17,c9,d2
0.0,0.0,a5,b17,c9,d8
1.0090816540459748,1.0,a5,b17,c4,d1
-0.0,1.0,a5,b17,c4,d4
0.0,0.0,a5,b17,c4,d9
0.0,0.0,a5,b17,c4,d5
1.0182987639965209,1.0,a5,b17,c4,d3
0.9807180026551005,1.0,a5,b17,c4,d10
0.0,0.0,a5,b17,c4,d6
1.0185598155254931,1.0,a5,b17,c4,d7
0.0,0.0,a5,b17,c4,d2
1.0087361187591872,1.0,a5,b17,c4,d8
777.9511469271504,775.7399999999999,a5,b17,c2,d1
-0.0,780.0,a5,b17,c2,d4
0.0,0.0,a5,b17,c2,d9
55.94510766162197,55.465,a5,b17,c2,d5
786.7057260588929,772.7025,a5,b17,c2,d3
10.706768517560825,10.935,a5,b17,c2,d10
55.49882921083599,55.2925,a5,b17,c2,d6
788.4978795512587,782.7674999999997,a5,b17,c2,d7
55.639908490620705,54.965,a5,b17,c2,d2
