real,predict,a,b,c,d
0.0,0.0,a5,b17,c5,d1
0.0,0.0,a5,b17,c5,d4
0.0,0.0,a5,b17,c5,d9
0.0,0.0,a5,b17,c5,d5
0.0,0.0,a5,b17,c5,d3
0.0,0.0,a5,b17,c5,d10
0.0,0.0,a5,b17,c5,d6
0.0,0.0,a5,b17,c5,d7
0.0,0.0,a5,b17,c5,d2
0.0,0.0,a5,b17,c5,d8
0.0,0.0,a5,b17,c6,d1
0.0,0.0,a5,b17,c6,d4
0.0,0.0,a5,b17,c6,d9
0.0,0.0,a5,b17,c6,d5
0.0,0.0,a5,b17,c6,d3
0.0,0.0,a5,b17,c6,d10
0.0,0.0,a5,b17,c6,d6
0.0,0.0,a5,b17,c6,d7
0.0,0.0,a5,b17,c6,d2
0.0,0.0,a5,b17,c6,d8
-0.0,2.0,a5,b17,c1,d1
-0.0,2.0,a5,b17,c1,d4
0.0,0.0,a5,b17,c1,d9
-0.0,1.0,a5,b17,c1,d5
-0.0,2.0,a5,b17,c1,d3
-0.0,3.0,a5,b17,c1,d10
-0.0,1.0,a5,b17,c1,d6
-0.0,2.0,a5,b17,c1,d7
-0.0,1.0,a5,b17,c1,d2
-0.0,2.0,a5,b17,c1,d8
0.0,0.0,a5,b17,c3,d1
0.0,0.0,a5,b17,c3,d4
0.0,0.0,a5,b17,c3,d9
-0.0,1.0,a5,b17,c3,d5
0.0,0.0,a5,b17,c3,d3
-0.0,1.0,a5,b17,c3,d10
-0.0,1.0,a5,b17,c3,d6
0.0,0.0,a5,b17,c3,d7
-0.0,1.0,a5,b17,c3,d2
0.0,0.0,a5,b17,c3,d8
0.0,0.0,a5,b17,c7,d1
0.0,0.0,a5,b17,c7,d4
0.0,0.0,a5,b17,c7,d9
0.0,0.0,a5,b17,c7,d5
0.0,0.0,a5,b17,c7,d3
0.0,0.0,a5,b17,c7,d10
0.0,0.0,a5,b17,c7,d6
0.0,0.0,a5,b17,c7,d7
0.0,0.0,a5,b17,c7,d2
0.0,0.0,a5,b17,c7,d8
0.0,0.0,a5,b17,c8,d1
0.0,0.0,a5,b17,c8,d4
0.0,0.0,a5,b17,c8,d9
0.0,0.0,a5,b17,c8,d5
0.0,0.0,a5,b17,c8,d3
0.0,0.0,a5,b17,c8,d10
0.0,0.0,a5,b17,c8,d6
0.0,0.0,a5,b17,c8,d7
0.0,0.0,a5,b17,c8,d2
0.0,0.0,a5,b17,c8,d8
0.0,0.0,a5,b17,c9,d1
0.0,0.0,a5,b17,c9,d4
0.0,0.0,a5,b17,c9,d9
0.0,0.0,a5,b17,c9,d5
0.0,0.0,a5,b17,c9,d3
0.0,0.0,a5,b17,c9,d10
0.0,0.0,a5,b17,c9,d6
0.0,0.0,a5,b17,c9,d7
0.0,0.0,a5,b17,c9,d2
0.0,0.0,a5,b17,c9,d8
-0.0,1.0,a5,b17,c4,d1
-0.0,1.0,a5,b17,c4,d4
0.0,0.0,a5,b17,c4,d9
-0.0,1.0,a5,b17,c4,d5
-0.0,1.0,a5,b17,c4,d3
-0.0,1.0,a5,b17,c4,d10
-0.0,1.0,a5,b17,c4,d6
-0.0,1.0,a5,b17,c4,d7
-0.0,1.0,a5,b17,c4,d2
-0.0,1.0,a5,b17,c4,d8
-0.0,755.0,a5,b17,c2,d1
-0.0,760.0,a5,b17,c2,d4
0.0,0.0,a5,b17,c2,d9
-0.0,50.0,a5,b17,c2,d5
-0.0,747.0,a5,b17,c2,d3
-0.0,16.0,a5,b17,c2,d10
-0.0,50.0,a5,b17,c2,d6
-0.0,754.0,a5,b17,c2,d7
-0.0,50.0,a5,b17,c2,d2
-0.0,758.0,a5,b17,c2,d8
0.0,0.0,a5,b17,c10,d1
0.0,0.0,a5,b17,c10,d4
0.0,0.0,a5,b17,c10,d9
0.0,0.0,a5,b17,c10,d5
0.0,0.0,a5,b17,c10,d3
