real,predict,a,b,c,d
0.0,0.0,a5,b17,c5,d1
0.0,0.0,a5,b17,c5,d4
0.0,0.0,a5,b17,c5,d9
0.0,0.0,a5,b17,c5,d5
0.0,0.0,a5,b17,c5,d3
0.0,0.0,a5,b17,c5,d10
0.0,0.0,a5,b17,c5,d6
0.0,0.0,a5,b17,c5,d7
0.0,0.0,a5,b17,c5,d2
0.0,0.0,a5,b17,c5,d8
0.0,0.0,a5,b17,c6,d1
0.0,0.0,a5,b17,c6,d4
0.0,0.0,a5,b17,c6,d9
0.0,0.0,a5,b17,c6,d5
0.0,0.0,a5,b17,c6,d3
0.0,0.0,a5,b17,c6,d10
0.0,0.0,a5,b17,c6,d6
0.0,0.0,a5,b17,c6,d7
0.0,0.0,a5,b17,c6,d2
0.0,0.0,a5,b17,c6,d8
0.9945158006668996,2.0,a5,b17,c1,d1
0.9969834571298456,2.0,a5,b17,c1,d4
0.0,0.0,a5,b17,c1,d9
2.9954937023079,7.0,a5,b17,c1,d5
1.0224165248128745,2.0,a5,b17,c1,d3
1.972562354583218,4.0,a5,b17,c1,d10
3.0179023594319365,8.0,a5,b17,c1,d6
0.0,1.0,a5,b17,c1,d7
2.9263190777365238,8.0,a5,b17,c1,d2
0.0,1.0,a5,b17,c1,d8
0.37330181962074216,0.37,a5,b17,c3,d1
0.3739186865694555,0.3725000000000001,a5,b17,c3,d4
0.0,0.0,a5,b17,c3,d9
0.8262850882309015,0.8125,a5,b17,c3,d5
0.3680182583558938,0.37,a5,b17,c3,d3
0.6550574952361368,0.6625000000000001,a5,b17,c3,d10
0.8089528324627199,0.8099999999999999,a5,b17,c3,d6
0.0,0.0,a5,b17,c3,d7
0.8122131517802869,0.8125,a5,b17,c3,d2
0.0,0.0,a5,b17,c3,d8
0.0,0.0,a5,b17,c7,d1
0.0,0.0,a5,b17,c7,d4
0.0,0.0,a5,b17,c7,d9
0.0,0.0,a5,b17,c7,d5
0.0,0.0,a5,b17,c7,d3
0.0,0.0,a5,b17,c7,d10
0.0,0.0,a5,b17,c7,d6
0.0,0.0,a5,b17,c7,d7
0.0,0.0,a5,b17,c7,d2
0.0,0.0,a5,b17,c7,d8
0.0,0.0,a5,b17,c8,d1
0.0,0.0,a5,b17,c8,d4
0.0,0.0,a5,b17,c8,d9
0.0,0.0,a5,b17,c8,d5
0.0,0.0,a5,b17,c8,d3
0.0,0.0,a5,b17,c8,d10
0.0,0.0,a5,b17,c8,d6
0.0,0.0,a5,b17,c8,d7
0.0,0.0,a5,b17,c8,d2
0.0,0.0,a5,b17,c8,d8
0.0,0.0,a5,b17,c9,d1
0.0,0.0,a5,b17,c9,d4
0.0,0.0,a5,b17,c9,d9
0.0,0.0,a5,b17,c9,d5
0.0,0.0,a5,b17,c9,d3
0.0,0.0,a5,b17,c9,d10
0.0,0.0,a5,b17,c9,d6
0.0,0.0,a5,b17,c9,d7
0.0,0.0,a5,b17,c9,d2
0.0,0.0,a5,b17,c9,d8
0.569922599366661,0.5625,a5,b17,c4,d1
0.5616549699955712,0.5625,a5,b17,c4,d4
0.0,0.0,a5,b17,c4,d9
0.4790513547746203,0.4775,a5,b17,c4,d5
0.5667460554478584,0.5725,a5,b17,c4,d3
0.8078550432849241,0.7949999999999999,a5,b17,c4,d10
0.4782824683215279,0.4775,a5,b17,c4,d6
0.5579170082133877,0.5625,a5,b17,c4,d7
0.464476937079404,0.4725,a5,b17,c4,d2
0.5669485681010471,0.5675,a5,b17,c4,d8
854.2943862183197,839.9224999999999,a5,b17,c2,d1
835.1299445138869,827.8675,a5,b17,c2,d4
0.0,0.0,a5,b17,c2,d9
51.15429982674322,50.765,a5,b17,c2,d5
851.337768959983,831.1824999999999,a5,b17,c2,d3
9.29017658448291,9.3,a5,b17,c2,d10
50.308736181092215,50.88,a5,b17,c2,d6
841.1967764249165,828.7875,a5,b17,c2,d7
